item_index,item_name,canonical_key,source_status,previous_museum_category,previous_category_key,previous_slot_index,obtainable,review_status,generated_buddy_slug,buddy_url,source_label,notes
331,Stack of Cards,stack of cards,existing_museum_completion_canon,Items,items,800,Y,source_parsed,stack-of-cards,https://buddy.farm/i/stack-of-cards/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
332,Consumption Belt,consumption belt,existing_museum_completion_canon,Event,event,57,Y,source_parsed,consumption-belt,https://buddy.farm/i/consumption-belt/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
333,Happy Halloween Card,happy halloween card,existing_museum_completion_canon,Cards,cards,10,Y,source_parsed,happy-halloween-card,https://buddy.farm/i/happy-halloween-card/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
334,Borgen's Dancing Belt,borgen's dancing belt,existing_museum_completion_canon,Items,items,132,Y,source_parsed,borgen-s-dancing-belt,https://buddy.farm/i/borgen-s-dancing-belt/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
335,Diary of O'Dynn,diary of o'dynn,existing_museum_completion_canon,Items,items,266,Y,source_parsed,diary-of-o-dynn,https://buddy.farm/i/diary-of-o-dynn/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
336,Magical Chest 01,magical chest 01,existing_museum_completion_canon,Items,items,508,Y,source_parsed,magical-chest-01,https://buddy.farm/i/magical-chest-01/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
337,Milk,milk,existing_museum_completion_canon,Items,items,530,Y,source_parsed,milk,https://buddy.farm/i/milk/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
338,Jill Bobblehead,jill bobblehead,existing_museum_completion_canon,Items,items,461,Y,source_parsed,jill-bobblehead,https://buddy.farm/i/jill-bobblehead/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
339,Strange Key 01,strange key 01,existing_museum_completion_canon,Items,items,818,Y,source_parsed,strange-key-01,https://buddy.farm/i/strange-key-01/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
340,Fire Crystal,fire crystal,existing_museum_completion_canon,Items,items,315,Y,source_parsed,fire-crystal,https://buddy.farm/i/fire-crystal/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
341,Breakfast Boost,breakfast boost,existing_museum_completion_canon,Meals,meals,4,Y,source_parsed,breakfast-boost,https://buddy.farm/i/breakfast-boost/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
342,Carved Cow,carved cow,existing_museum_completion_canon,Items,items,171,Y,source_parsed,carved-cow,https://buddy.farm/i/carved-cow/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
343,Feed,feed,existing_museum_completion_canon,Items,items,310,Y,source_parsed,feed,https://buddy.farm/i/feed/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
344,Popcorn,popcorn,existing_museum_completion_canon,Items,items,631,Y,source_parsed,popcorn,https://buddy.farm/i/popcorn/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
345,Holger's Lunch Box,holger's lunch box,existing_museum_completion_canon,Items,items,434,Y,source_parsed,holger-s-lunch-box,https://buddy.farm/i/holger-s-lunch-box/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
346,Jack-o-lantern,jack-o-lantern,existing_museum_completion_canon,Event,event,171,Y,source_parsed,jack-o-lantern,https://buddy.farm/i/jack-o-lantern/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
347,Looking Glass,looking glass,existing_museum_completion_canon,Items,items,496,Y,source_parsed,looking-glass,https://buddy.farm/i/looking-glass/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
348,Hensods's Bonsai,hensods's bonsai,existing_museum_completion_canon,Items,items,430,Y,source_parsed,hensods-s-bonsai,https://buddy.farm/i/hensods-s-bonsai/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
349,Firestream's Magic Wire,firestream's magic wire,existing_museum_completion_canon,Items,items,316,Y,source_parsed,firestream-s-magic-wire,https://buddy.farm/i/firestream-s-magic-wire/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
350,Wooden Spear,wooden spear,existing_museum_completion_canon,Items,items,928,Y,source_parsed,wooden-spear,https://buddy.farm/i/wooden-spear/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
351,Model Ship,model ship,existing_museum_completion_canon,Items,items,535,Y,source_parsed,model-ship,https://buddy.farm/i/model-ship/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
352,Inferno Pepper,inferno pepper,existing_museum_completion_canon,Event,event,170,Y,source_parsed,inferno-pepper,https://buddy.farm/i/inferno-pepper/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
353,Calavera 01,calavera 01,existing_museum_completion_canon,Event,event,28,Y,source_parsed,calavera-01,https://buddy.farm/i/calavera-01/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
354,Frozen Bones,frozen bones,existing_museum_completion_canon,Event,event,103,Y,source_parsed,frozen-bones,https://buddy.farm/i/frozen-bones/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
355,Gary's Diary Page 77,gary's diary page 77,existing_museum_completion_canon,Items,items,355,Y,source_parsed,gary-s-diary-page-77,https://buddy.farm/i/gary-s-diary-page-77/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
356,Cat's Meow,cat's meow,existing_museum_completion_canon,Meals,meals,6,Y,source_parsed,cat-s-meow,https://buddy.farm/i/cat-s-meow/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
357,Bag of Spring Seeds,bag of spring seeds,existing_museum_completion_canon,Items,items,49,Y,source_parsed,bag-of-spring-seeds,https://buddy.farm/i/bag-of-spring-seeds/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
358,Corn Ball,corn ball,existing_museum_completion_canon,Items,items,238,Y,source_parsed,corn-ball,https://buddy.farm/i/corn-ball/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
359,Piece 24,piece 24,existing_museum_completion_canon,Items,items,610,Y,source_parsed,piece-24,https://buddy.farm/i/piece-24/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
360,Gold Diamond Ring,gold diamond ring,existing_museum_completion_canon,Items,items,377,Y,source_parsed,gold-diamond-ring,https://buddy.farm/i/gold-diamond-ring/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
361,Serpent Eel,serpent eel,existing_museum_completion_canon,Fish,fish,79,Y,source_parsed,serpent-eel,https://buddy.farm/i/serpent-eel/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
362,Yellow Ornament,yellow ornament,existing_museum_completion_canon,Event,event,259,Y,source_parsed,yellow-ornament,https://buddy.farm/i/yellow-ornament/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
363,Watermelon,watermelon,existing_museum_completion_canon,Crops,crops,34,Y,source_parsed,watermelon,https://buddy.farm/i/watermelon/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
364,Diving Helmet,diving helmet,existing_museum_completion_canon,Items,items,269,Y,source_parsed,diving-helmet,https://buddy.farm/i/diving-helmet/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
365,Reindeer Headband,reindeer headband,existing_museum_completion_canon,Event,event,213,Y,source_parsed,reindeer-headband,https://buddy.farm/i/reindeer-headband/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
366,Red Flowers,red flowers,existing_museum_completion_canon,Items,items,672,Y,source_parsed,red-flowers,https://buddy.farm/i/red-flowers/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
367,VIP Platinum Card,vip platinum card,existing_museum_completion_canon,Items,items,894,Y,source_parsed,vip-platinum-card,https://buddy.farm/i/vip-platinum-card/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
368,Rope,rope,existing_museum_completion_canon,Items,items,686,Y,source_parsed,rope,https://buddy.farm/i/rope/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
369,Black Powder,black powder,existing_museum_completion_canon,Items,items,87,Y,source_parsed,black-powder,https://buddy.farm/i/black-powder/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
370,Frozen Angelfish,frozen angelfish,existing_museum_completion_canon,Event,event,101,Y,source_parsed,frozen-angelfish,https://buddy.farm/i/frozen-angelfish/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
371,Sunflower,sunflower,existing_museum_completion_canon,Crops,crops,32,Y,source_parsed,sunflower,https://buddy.farm/i/sunflower/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
372,Rosalie Bobblehead,rosalie bobblehead,existing_museum_completion_canon,Items,items,687,Y,source_parsed,rosalie-bobblehead,https://buddy.farm/i/rosalie-bobblehead/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
373,Sappy Christmas Card,sappy christmas card,existing_museum_completion_canon,Cards,cards,12,Y,source_parsed,sappy-christmas-card,https://buddy.farm/i/sappy-christmas-card/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
374,Charles Bobblehead,charles bobblehead,existing_museum_completion_canon,Items,items,214,Y,source_parsed,charles-bobblehead,https://buddy.farm/i/charles-bobblehead/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
375,Pocket Watch,pocket watch,existing_museum_completion_canon,Items,items,628,Y,source_parsed,pocket-watch,https://buddy.farm/i/pocket-watch/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
376,Christmas Stocking,christmas stocking,existing_museum_completion_canon,Event,event,51,Y,source_parsed,christmas-stocking,https://buddy.farm/i/christmas-stocking/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
377,Fluorifish,fluorifish,existing_museum_completion_canon,Fish,fish,27,Y,source_parsed,fluorifish,https://buddy.farm/i/fluorifish/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
378,Runestone 20,runestone 20,existing_museum_completion_canon,Items,items,721,Y,source_parsed,runestone-20,https://buddy.farm/i/runestone-20/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
379,Apple Basket,apple basket,existing_museum_completion_canon,Items,items,22,Y,source_parsed,apple-basket,https://buddy.farm/i/apple-basket/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
380,Flier,flier,existing_museum_completion_canon,Fish,fish,26,Y,source_parsed,flier,https://buddy.farm/i/flier/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
381,Spiked Shell,spiked shell,existing_museum_completion_canon,Items,items,790,Y,source_parsed,spiked-shell,https://buddy.farm/i/spiked-shell/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
382,Star,star,existing_museum_completion_canon,Event,event,234,Y,source_parsed,star,https://buddy.farm/i/star/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
383,Wishbone Necklace,wishbone necklace,existing_museum_completion_canon,Items,items,916,Y,source_parsed,wishbone-necklace,https://buddy.farm/i/wishbone-necklace/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
384,Rune Shard,rune shard,existing_museum_completion_canon,Items,items,699,Y,source_parsed,rune-shard,https://buddy.farm/i/rune-shard/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
385,Anglerfish,anglerfish,existing_museum_completion_canon,Fish,fish,1,Y,source_parsed,anglerfish,https://buddy.farm/i/anglerfish/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
386,Lemon Cream Pie,lemon cream pie,existing_museum_completion_canon,Meals,meals,9,Y,source_parsed,lemon-cream-pie,https://buddy.farm/i/lemon-cream-pie/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
387,Bone Fragments,bone fragments,existing_museum_completion_canon,Items,items,117,Y,source_parsed,bone-fragments,https://buddy.farm/i/bone-fragments/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
388,Horseman's Belt,horseman's belt,existing_museum_completion_canon,Items,items,443,Y,source_parsed,horseman-s-belt,https://buddy.farm/i/horseman-s-belt/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
389,Box of Chocolate 01,box of chocolate 01,existing_museum_completion_canon,Event,event,21,Y,source_parsed,box-of-chocolate-01,https://buddy.farm/i/box-of-chocolate-01/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
390,Headdress of Luna,headdress of luna,existing_museum_completion_canon,Items,items,424,Y,source_parsed,headdress-of-luna,https://buddy.farm/i/headdress-of-luna/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
391,Geist Bobblehead,geist bobblehead,existing_museum_completion_canon,Items,items,358,Y,source_parsed,geist-bobblehead,https://buddy.farm/i/geist-bobblehead/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
392,Certificate of Broccoli Giving,certificate of broccoli giving,existing_museum_completion_canon,Items,items,191,Y,source_parsed,certificate-of-broccoli-giving,https://buddy.farm/i/certificate-of-broccoli-giving/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
393,Certificate of Pea Giving,certificate of pea giving,existing_museum_completion_canon,Items,items,201,Y,source_parsed,certificate-of-pea-giving,https://buddy.farm/i/certificate-of-pea-giving/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
394,Runestone 23,runestone 23,existing_museum_completion_canon,Items,items,722,Y,source_parsed,runestone-23,https://buddy.farm/i/runestone-23/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
395,White Twine,white twine,existing_museum_completion_canon,Items,items,912,Y,source_parsed,white-twine,https://buddy.farm/i/white-twine/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
396,Gold Aquamarine Ring,gold aquamarine ring,existing_museum_completion_canon,Items,items,375,Y,source_parsed,gold-aquamarine-ring,https://buddy.farm/i/gold-aquamarine-ring/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
397,Heart Necklace Left Piece,heart necklace left piece,existing_museum_completion_canon,Event,event,159,Y,source_parsed,heart-necklace-left-piece,https://buddy.farm/i/heart-necklace-left-piece/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
398,Santa Bobblehead,santa bobblehead,existing_museum_completion_canon,Items,items,735,Y,source_parsed,santa-bobblehead,https://buddy.farm/i/santa-bobblehead/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
399,Rudolph,rudolph,existing_museum_completion_canon,Event,event,214,Y,source_parsed,rudolph,https://buddy.farm/i/rudolph/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
400,Copper Wire,copper wire,existing_museum_completion_canon,Items,items,237,Y,source_parsed,copper-wire,https://buddy.farm/i/copper-wire/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
401,Unpolished Ruby,unpolished ruby,existing_museum_completion_canon,Items,items,882,Y,source_parsed,unpolished-ruby,https://buddy.farm/i/unpolished-ruby/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
402,Chum,chum,existing_museum_completion_canon,Items,items,218,Y,source_parsed,chum,https://buddy.farm/i/chum/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
403,Swamp Puzzle,swamp puzzle,existing_museum_completion_canon,Items,items,844,Y,source_parsed,swamp-puzzle,https://buddy.farm/i/swamp-puzzle/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
404,Lucky Potato,lucky potato,new_in_current_museum_export,,,,,reviewed_name_from_current_export,lucky-potato,https://buddy.farm/i/lucky-potato/,2026-06-04 museum Library Everything export,"New in current museum export; review sources, icons, recipes, and aliases before canonical promotion."
405,Snow Globe,snow globe,existing_museum_completion_canon,Event,event,223,Y,source_parsed,snow-globe,https://buddy.farm/i/snow-globe/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
406,Keyglobe,keyglobe,existing_museum_completion_canon,Items,items,465,Y,source_parsed,keyglobe,https://buddy.farm/i/keyglobe/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
407,Mizzem's Daisies,mizzem's daisies,existing_museum_completion_canon,Items,items,534,Y,source_parsed,mizzem-s-daisies,https://buddy.farm/i/mizzem-s-daisies/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
408,Egg of Fire,egg of fire,existing_museum_completion_canon,Event,event,86,Y,source_parsed,egg-of-fire,https://buddy.farm/i/egg-of-fire/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
409,Gold Coral,gold coral,existing_museum_completion_canon,Fish,fish,34,Y,source_parsed,gold-coral,https://buddy.farm/i/gold-coral/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
410,Carved Chicken,carved chicken,existing_museum_completion_canon,Items,items,170,Y,source_parsed,carved-chicken,https://buddy.farm/i/carved-chicken/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
411,Glass Bottle,glass bottle,existing_museum_completion_canon,Items,items,370,Y,source_parsed,glass-bottle,https://buddy.farm/i/glass-bottle/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
412,Mini Time Egg,mini time egg,existing_museum_completion_canon,Items,items,531,Y,source_parsed,mini-time-egg,https://buddy.farm/i/mini-time-egg/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
413,Snail,snail,existing_museum_completion_canon,Items,items,781,Y,source_parsed,snail,https://buddy.farm/i/snail/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
414,Carved Squisquatch,carved squisquatch,existing_museum_completion_canon,Items,items,182,Y,source_parsed,carved-squisquatch,https://buddy.farm/i/carved-squisquatch/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
415,Music Box,music box,existing_museum_completion_canon,Items,items,547,Y,source_parsed,music-box,https://buddy.farm/i/music-box/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
416,Ship in a Bottle,ship in a bottle,existing_museum_completion_canon,Items,items,760,Y,source_parsed,ship-in-a-bottle,https://buddy.farm/i/ship-in-a-bottle/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
417,Welcome Card,welcome card,existing_museum_completion_canon,Cards,cards,15,Y,source_parsed,welcome-card,https://buddy.farm/i/welcome-card/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
418,Birthday Suit Buddy Doll,birthday suit buddy doll,existing_museum_completion_canon,Items,items,82,Y,source_parsed,birthday-suit-buddy-doll,https://buddy.farm/i/birthday-suit-buddy-doll/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
419,Essence of Slime,essence of slime,existing_museum_completion_canon,Items,items,288,Y,source_parsed,essence-of-slime,https://buddy.farm/i/essence-of-slime/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
420,4th Birthday Card,4th birthday card,existing_museum_completion_canon,Cards,cards,2,Y,source_parsed,4th-birthday-card,https://buddy.farm/i/4th-birthday-card/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
421,Sea Urchin,sea urchin,existing_museum_completion_canon,Items,items,745,Y,source_parsed,sea-urchin,https://buddy.farm/i/sea-urchin/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
422,Spring Seeds,spring seeds,existing_museum_completion_canon,Seeds,seeds,28,Y,source_parsed,spring-seeds,https://buddy.farm/i/spring-seeds/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
423,Cornucopia 01,cornucopia 01,existing_museum_completion_canon,Items,items,245,Y,source_parsed,cornucopia-01,https://buddy.farm/i/cornucopia-01/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
424,Orange Butterfly,orange butterfly,existing_museum_completion_canon,Items,items,568,Y,source_parsed,orange-butterfly,https://buddy.farm/i/orange-butterfly/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
425,Control Box,control box,existing_museum_completion_canon,Items,items,234,Y,source_parsed,control-box,https://buddy.farm/i/control-box/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
426,White Sugar,white sugar,existing_museum_completion_canon,Items,items,910,Y,source_parsed,white-sugar,https://buddy.farm/i/white-sugar/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
427,Magic Conch Shell,magic conch shell,existing_museum_completion_canon,Fish,fish,59,Y,source_parsed,magic-conch-shell,https://buddy.farm/i/magic-conch-shell/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
428,White Truffle,white truffle,existing_museum_completion_canon,Items,items,911,Y,source_parsed,white-truffle,https://buddy.farm/i/white-truffle/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
429,Machine Part,machine part,existing_museum_completion_canon,Items,items,503,Y,source_parsed,machine-part,https://buddy.farm/i/machine-part/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
430,Cursed Shield,cursed shield,existing_museum_completion_canon,Event,event,63,Y,source_parsed,cursed-shield,https://buddy.farm/i/cursed-shield/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
431,Runestone 11,runestone 11,existing_museum_completion_canon,Items,items,712,Y,source_parsed,runestone-11,https://buddy.farm/i/runestone-11/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
432,Horned Beetle,horned beetle,existing_museum_completion_canon,Items,items,442,Y,source_parsed,horned-beetle,https://buddy.farm/i/horned-beetle/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
433,Scrap Wire,scrap wire,existing_museum_completion_canon,Items,items,742,Y,source_parsed,scrap-wire,https://buddy.farm/i/scrap-wire/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
434,Lucky Corn,lucky corn,new_in_current_museum_export,,,,,reviewed_name_from_current_export,lucky-corn,https://buddy.farm/i/lucky-corn/,2026-06-04 museum Library Everything export,"New in current museum export; review sources, icons, recipes, and aliases before canonical promotion."
435,Corn Bread,corn bread,existing_museum_completion_canon,Items,items,239,N,source_parsed,corn-bread,https://buddy.farm/i/corn-bread/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
436,Torch Fish,torch fish,existing_museum_completion_canon,Fish,fish,96,Y,source_parsed,torch-fish,https://buddy.farm/i/torch-fish/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
437,Tanooki Buddy Doll,tanooki buddy doll,existing_museum_completion_canon,Items,items,848,Y,source_parsed,tanooki-buddy-doll,https://buddy.farm/i/tanooki-buddy-doll/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
438,Peach,peach,existing_museum_completion_canon,Items,items,586,Y,source_parsed,peach,https://buddy.farm/i/peach/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
439,Supply Bag 02,supply bag 02,existing_museum_completion_canon,Items,items,839,Y,source_parsed,supply-bag-02,https://buddy.farm/i/supply-bag-02/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
440,Apple Turnover,apple turnover,existing_museum_completion_canon,Items,items,32,Y,source_parsed,apple-turnover,https://buddy.farm/i/apple-turnover/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
441,Red Parchment,red parchment,existing_museum_completion_canon,Items,items,674,Y,source_parsed,red-parchment,https://buddy.farm/i/red-parchment/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
442,Potato,potato,existing_museum_completion_canon,Crops,crops,27,Y,source_parsed,potato,https://buddy.farm/i/potato/,2026-06-04 museum Library Everything export,Previously present in museum_completion_canon.csv; included for full current-universe Buddy evidence refresh.
