item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,probe_status,http_status,final_url,page_title,attempts,flags,notes
Christmas Present 11,christmas present 11,christmas-present-11,https://buddy.farm/i/christmas-present-11/,found,200,https://buddy.farm/i/christmas-present-11/,Christmas Present 11,1,,
Christmas Present 12,christmas present 12,christmas-present-12,https://buddy.farm/i/christmas-present-12/,found,200,https://buddy.farm/i/christmas-present-12/,Christmas Present 12,1,,
Christmas Stocking,christmas stocking,christmas-stocking,https://buddy.farm/i/christmas-stocking/,found,200,https://buddy.farm/i/christmas-stocking/,Christmas Stocking,1,,
Christmas Sweater,christmas sweater,christmas-sweater,https://buddy.farm/i/christmas-sweater/,found,200,https://buddy.farm/i/christmas-sweater/,Christmas Sweater,1,,
Christmas Tree,christmas tree,christmas-tree,https://buddy.farm/i/christmas-tree/,found,200,https://buddy.farm/i/christmas-tree/,Christmas Tree,1,,
Chum,chum,chum,https://buddy.farm/i/chum/,found,200,https://buddy.farm/i/chum/,Chum,1,,
Cicada,cicada,cicada,https://buddy.farm/i/cicada/,found,200,https://buddy.farm/i/cicada/,Cicada,1,,
Cicada Shell,cicada shell,cicada-shell,https://buddy.farm/i/cicada-shell/,found,200,https://buddy.farm/i/cicada-shell/,Cicada Shell,1,,
Cid Bobblehead,cid bobblehead,cid-bobblehead,https://buddy.farm/i/cid-bobblehead/,found,200,https://buddy.farm/i/cid-bobblehead/,Cid Bobblehead,1,,
Cid's Stone Ale,cid's stone ale,cid-s-stone-ale,https://buddy.farm/i/cid-s-stone-ale/,found,200,https://buddy.farm/i/cid-s-stone-ale/,Cid&#x27;s Stone Ale,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Circuit Breaker Belt,circuit breaker belt,circuit-breaker-belt,https://buddy.farm/i/circuit-breaker-belt/,found,200,https://buddy.farm/i/circuit-breaker-belt/,Circuit Breaker Belt,1,,
Clam Shell,clam shell,clam-shell,https://buddy.farm/i/clam-shell/,found,200,https://buddy.farm/i/clam-shell/,Clam Shell,1,,
Clawed Card,clawed card,clawed-card,https://buddy.farm/i/clawed-card/,found,200,https://buddy.farm/i/clawed-card/,Clawed Card,1,,
Cleaver,cleaver,cleaver,https://buddy.farm/i/cleaver/,found,200,https://buddy.farm/i/cleaver/,Cleaver,1,,
Cloth,cloth,cloth,https://buddy.farm/i/cloth/,found,200,https://buddy.farm/i/cloth/,Cloth,1,,
Clownfish,clownfish,clownfish,https://buddy.farm/i/clownfish/,found,200,https://buddy.farm/i/clownfish/,Clownfish,1,,
Clubs,clubs,clubs,https://buddy.farm/i/clubs/,found,200,https://buddy.farm/i/clubs/,Clubs,1,,
Coal,coal,coal,https://buddy.farm/i/coal/,found,200,https://buddy.farm/i/coal/,Coal,1,,
Cockatrice Egg,cockatrice egg,cockatrice-egg,https://buddy.farm/i/cockatrice-egg/,found,200,https://buddy.farm/i/cockatrice-egg/,Cockatrice Egg,1,,
Cockatrice Ether Source,cockatrice ether source,cockatrice-ether-source,https://buddy.farm/i/cockatrice-ether-source/,found,200,https://buddy.farm/i/cockatrice-ether-source/,Cockatrice Ether Source,1,,
Coconut,coconut,coconut,https://buddy.farm/i/coconut/,found,200,https://buddy.farm/i/coconut/,Coconut,1,,
Coderanger's Missing Semicolon,coderanger's missing semicolon,coderanger-s-missing-semicolon,https://buddy.farm/i/coderanger-s-missing-semicolon/,found,200,https://buddy.farm/i/coderanger-s-missing-semicolon/,Coderanger&#x27;s Missing Semicolon,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Cogwheel,cogwheel,cogwheel,https://buddy.farm/i/cogwheel/,found,200,https://buddy.farm/i/cogwheel/,Cogwheel,1,,
Coin Purse,coin purse,coin-purse,https://buddy.farm/i/coin-purse/,found,200,https://buddy.farm/i/coin-purse/,Coin Purse,1,,
Comet,comet,comet,https://buddy.farm/i/comet/,found,200,https://buddy.farm/i/comet/,Comet,1,,
Compass,compass,compass,https://buddy.farm/i/compass/,found,200,https://buddy.farm/i/compass/,Compass,1,,
Conch Shell,conch shell,conch-shell,https://buddy.farm/i/conch-shell/,found,200,https://buddy.farm/i/conch-shell/,Conch Shell,1,,
Concord Grape Pie,concord grape pie,concord-grape-pie,https://buddy.farm/i/concord-grape-pie/,found,200,https://buddy.farm/i/concord-grape-pie/,Concord Grape Pie,1,,
Congratulations Card,congratulations card,congratulations-card,https://buddy.farm/i/congratulations-card/,found,200,https://buddy.farm/i/congratulations-card/,Congratulations Card,1,,
Consumption Belt,consumption belt,consumption-belt,https://buddy.farm/i/consumption-belt/,found,200,https://buddy.farm/i/consumption-belt/,Consumption Belt,1,,
Control Box,control box,control-box,https://buddy.farm/i/control-box/,found,200,https://buddy.farm/i/control-box/,Control Box,1,,
Cooked Fish,cooked fish,cooked-fish,https://buddy.farm/i/cooked-fish/,found,200,https://buddy.farm/i/cooked-fish/,Cooked Fish,1,,
Cooked Turkey,cooked turkey,cooked-turkey,https://buddy.farm/i/cooked-turkey/,found,200,https://buddy.farm/i/cooked-turkey/,Cooked Turkey,1,,
Cooking Pot,cooking pot,cooking-pot,https://buddy.farm/i/cooking-pot/,found,200,https://buddy.farm/i/cooking-pot/,Cooking Pot,1,,
Copper Wire,copper wire,copper-wire,https://buddy.farm/i/copper-wire/,found,200,https://buddy.farm/i/copper-wire/,Copper Wire,1,,
Corn,corn,corn,https://buddy.farm/i/corn/,found,200,https://buddy.farm/i/corn/,Corn,1,,
Corn Ball,corn ball,corn-ball,https://buddy.farm/i/corn-ball/,found,200,https://buddy.farm/i/corn-ball/,Corn Ball,1,,
Corn Bread,corn bread,corn-bread,https://buddy.farm/i/corn-bread/,found,200,https://buddy.farm/i/corn-bread/,Corn Bread,1,,
Corn Buddy Doll,corn buddy doll,corn-buddy-doll,https://buddy.farm/i/corn-buddy-doll/,found,200,https://buddy.farm/i/corn-buddy-doll/,Corn Buddy Doll,1,,
Corn Husk Doll,corn husk doll,corn-husk-doll,https://buddy.farm/i/corn-husk-doll/,found,200,https://buddy.farm/i/corn-husk-doll/,Corn Husk Doll,1,,
Corn Kabob,corn kabob,corn-kabob,https://buddy.farm/i/corn-kabob/,found,200,https://buddy.farm/i/corn-kabob/,Corn Kabob,1,,
Corn Oil,corn oil,corn-oil,https://buddy.farm/i/corn-oil/,found,200,https://buddy.farm/i/corn-oil/,Corn Oil,1,,
Corn Prize Bag,corn prize bag,corn-prize-bag,https://buddy.farm/i/corn-prize-bag/,found,200,https://buddy.farm/i/corn-prize-bag/,Corn Prize Bag,1,,
Corn Seeds,corn seeds,corn-seeds,https://buddy.farm/i/corn-seeds/,found,200,https://buddy.farm/i/corn-seeds/,Corn Seeds,1,,
Corn Speedrun Trophy,corn speedrun trophy,corn-speedrun-trophy,https://buddy.farm/i/corn-speedrun-trophy/,found,200,https://buddy.farm/i/corn-speedrun-trophy/,Corn Speedrun Trophy,1,,
Cornucopia 01,cornucopia 01,cornucopia-01,https://buddy.farm/i/cornucopia-01/,found,200,https://buddy.farm/i/cornucopia-01/,Cornucopia 01,1,,
Cornucopia 02,cornucopia 02,cornucopia-02,https://buddy.farm/i/cornucopia-02/,found,200,https://buddy.farm/i/cornucopia-02/,Cornucopia 02,1,,
Cornucopia 03,cornucopia 03,cornucopia-03,https://buddy.farm/i/cornucopia-03/,found,200,https://buddy.farm/i/cornucopia-03/,Cornucopia 03,1,,
Cotton,cotton,cotton,https://buddy.farm/i/cotton/,found,200,https://buddy.farm/i/cotton/,Cotton,1,,
Cotton Candy,cotton candy,cotton-candy,https://buddy.farm/i/cotton-candy/,found,200,https://buddy.farm/i/cotton-candy/,Cotton Candy,1,,
Cotton Seeds,cotton seeds,cotton-seeds,https://buddy.farm/i/cotton-seeds/,found,200,https://buddy.farm/i/cotton-seeds/,Cotton Seeds,1,,
CptThomas Bobblehead,cptthomas bobblehead,cptthomas-bobblehead,https://buddy.farm/i/cptthomas-bobblehead/,found,200,https://buddy.farm/i/cptthomas-bobblehead/,CptThomas Bobblehead,1,,
Crab,crab,crab,https://buddy.farm/i/crab/,found,200,https://buddy.farm/i/crab/,Crab,1,,
Crab Claw,crab claw,crab-claw,https://buddy.farm/i/crab-claw/,found,200,https://buddy.farm/i/crab-claw/,Crab Claw,1,,
Cranberry Juice,cranberry juice,cranberry-juice,https://buddy.farm/i/cranberry-juice/,found,200,https://buddy.farm/i/cranberry-juice/,Cranberry Juice,1,,
Crappie,crappie,crappie,https://buddy.farm/i/crappie/,found,200,https://buddy.farm/i/crappie/,Crappie,1,,
Cricket,cricket,cricket,https://buddy.farm/i/cricket/,found,200,https://buddy.farm/i/cricket/,Cricket,1,,
Crossbow,crossbow,crossbow,https://buddy.farm/i/crossbow/,found,200,https://buddy.farm/i/crossbow/,Crossbow,1,,
Crowfish,crowfish,crowfish,https://buddy.farm/i/crowfish/,found,200,https://buddy.farm/i/crowfish/,Crowfish,1,,
Crown of Clover,crown of clover,crown-of-clover,https://buddy.farm/i/crown-of-clover/,found,200,https://buddy.farm/i/crown-of-clover/,Crown of Clover,1,,
Crunchy Omelette,crunchy omelette,crunchy-omelette,https://buddy.farm/i/crunchy-omelette/,found,200,https://buddy.farm/i/crunchy-omelette/,Crunchy Omelette,1,,
Crystal Pickaxe,crystal pickaxe,crystal-pickaxe,https://buddy.farm/i/crystal-pickaxe/,found,200,https://buddy.farm/i/crystal-pickaxe/,Crystal Pickaxe,1,,
Cucumber,cucumber,cucumber,https://buddy.farm/i/cucumber/,found,200,https://buddy.farm/i/cucumber/,Cucumber,1,,
Cucumber Seeds,cucumber seeds,cucumber-seeds,https://buddy.farm/i/cucumber-seeds/,found,200,https://buddy.farm/i/cucumber-seeds/,Cucumber Seeds,1,,
Cupid,cupid,cupid,https://buddy.farm/i/cupid/,found,200,https://buddy.farm/i/cupid/,Cupid,1,,
Cupid Buddy Doll,cupid buddy doll,cupid-buddy-doll,https://buddy.farm/i/cupid-buddy-doll/,found,200,https://buddy.farm/i/cupid-buddy-doll/,Cupid Buddy Doll,1,,
Cursed Effigy,cursed effigy,cursed-effigy,https://buddy.farm/i/cursed-effigy/,found,200,https://buddy.farm/i/cursed-effigy/,Cursed Effigy,1,,
Cursed Effigy Body,cursed effigy body,cursed-effigy-body,https://buddy.farm/i/cursed-effigy-body/,found,200,https://buddy.farm/i/cursed-effigy-body/,Cursed Effigy Body,1,,
Cursed Effigy Gem,cursed effigy gem,cursed-effigy-gem,https://buddy.farm/i/cursed-effigy-gem/,found,200,https://buddy.farm/i/cursed-effigy-gem/,Cursed Effigy Gem,1,,
Cursed Effigy Hair,cursed effigy hair,cursed-effigy-hair,https://buddy.farm/i/cursed-effigy-hair/,found,200,https://buddy.farm/i/cursed-effigy-hair/,Cursed Effigy Hair,1,,
Cursed Effigy Head,cursed effigy head,cursed-effigy-head,https://buddy.farm/i/cursed-effigy-head/,found,200,https://buddy.farm/i/cursed-effigy-head/,Cursed Effigy Head,1,,
Cursed Shield,cursed shield,cursed-shield,https://buddy.farm/i/cursed-shield/,found,200,https://buddy.farm/i/cursed-shield/,Cursed Shield,1,,
Cutlass,cutlass,cutlass,https://buddy.farm/i/cutlass/,found,200,https://buddy.farm/i/cutlass/,Cutlass,1,,
Cyclops Spider,cyclops spider,cyclops-spider,https://buddy.farm/i/cyclops-spider/,found,200,https://buddy.farm/i/cyclops-spider/,Cyclops Spider,1,,
Dancer,dancer,dancer,https://buddy.farm/i/dancer/,found,200,https://buddy.farm/i/dancer/,Dancer,1,,
Dasher,dasher,dasher,https://buddy.farm/i/dasher/,found,200,https://buddy.farm/i/dasher/,Dasher,1,,
Desk Calendar,desk calendar,desk-calendar,https://buddy.farm/i/desk-calendar/,found,200,https://buddy.farm/i/desk-calendar/,Desk Calendar,1,,
Dewstar's Journal,dewstar's journal,dewstar-s-journal,https://buddy.farm/i/dewstar-s-journal/,found,200,https://buddy.farm/i/dewstar-s-journal/,Dewstar&#x27;s Journal,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Diamond,diamond,diamond,https://buddy.farm/i/diamond/,found,200,https://buddy.farm/i/diamond/,Diamond,1,,
Diamonds,diamonds,diamonds,https://buddy.farm/i/diamonds/,found,200,https://buddy.farm/i/diamonds/,Diamonds,1,,
Diary of O'Dynn,diary of o'dynn,diary-of-o-dynn,https://buddy.farm/i/diary-of-o-dynn/,found,200,https://buddy.farm/i/diary-of-o-dynn/,Diary of O&#x27;Dynn,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Dice,dice,dice,https://buddy.farm/i/dice/,found,200,https://buddy.farm/i/dice/,Dice,1,,
Dino Buddy Doll,dino buddy doll,dino-buddy-doll,https://buddy.farm/i/dino-buddy-doll/,found,200,https://buddy.farm/i/dino-buddy-doll/,Dino Buddy Doll,1,,
Diving Helmet,diving helmet,diving-helmet,https://buddy.farm/i/diving-helmet/,found,200,https://buddy.farm/i/diving-helmet/,Diving Helmet,1,,
Donner,donner,donner,https://buddy.farm/i/donner/,found,200,https://buddy.farm/i/donner/,Donner,1,,
Dragon Heart,dragon heart,dragon-heart,https://buddy.farm/i/dragon-heart/,found,200,https://buddy.farm/i/dragon-heart/,Dragon Heart,1,,
Dragon Skull,dragon skull,dragon-skull,https://buddy.farm/i/dragon-skull/,found,200,https://buddy.farm/i/dragon-skull/,Dragon Skull,1,,
Dragonfly,dragonfly,dragonfly,https://buddy.farm/i/dragonfly/,found,200,https://buddy.farm/i/dragonfly/,Dragonfly,1,,
Dream Nail,dream nail,dream-nail,https://buddy.farm/i/dream-nail/,found,200,https://buddy.farm/i/dream-nail/,Dream Nail,1,,
Drink Bundle,drink bundle,drink-bundle,https://buddy.farm/i/drink-bundle/,found,200,https://buddy.farm/i/drink-bundle/,Drink Bundle,1,,
Drum,drum,drum,https://buddy.farm/i/drum/,found,200,https://buddy.farm/i/drum/,Drum,1,,
Duck Egg,duck egg,duck-egg,https://buddy.farm/i/duck-egg/,found,200,https://buddy.farm/i/duck-egg/,Duck Egg,1,,
Duck Feather,duck feather,duck-feather,https://buddy.farm/i/duck-feather/,found,200,https://buddy.farm/i/duck-feather/,Duck Feather,1,,
Egg 01,egg 01,egg-01,https://buddy.farm/i/egg-01/,found,200,https://buddy.farm/i/egg-01/,Egg 01,1,,
Egg 02,egg 02,egg-02,https://buddy.farm/i/egg-02/,found,200,https://buddy.farm/i/egg-02/,Egg 02,1,,
Egg 03,egg 03,egg-03,https://buddy.farm/i/egg-03/,found,200,https://buddy.farm/i/egg-03/,Egg 03,1,,
Egg 04,egg 04,egg-04,https://buddy.farm/i/egg-04/,found,200,https://buddy.farm/i/egg-04/,Egg 04,1,,
Egg 05,egg 05,egg-05,https://buddy.farm/i/egg-05/,found,200,https://buddy.farm/i/egg-05/,Egg 05,1,,
Egg 06,egg 06,egg-06,https://buddy.farm/i/egg-06/,found,200,https://buddy.farm/i/egg-06/,Egg 06,1,,
Egg 07,egg 07,egg-07,https://buddy.farm/i/egg-07/,found,200,https://buddy.farm/i/egg-07/,Egg 07,1,,
Egg 08,egg 08,egg-08,https://buddy.farm/i/egg-08/,found,200,https://buddy.farm/i/egg-08/,Egg 08,1,,
Egg 09,egg 09,egg-09,https://buddy.farm/i/egg-09/,found,200,https://buddy.farm/i/egg-09/,Egg 09,1,,
Egg 10,egg 10,egg-10,https://buddy.farm/i/egg-10/,found,200,https://buddy.farm/i/egg-10/,Egg 10,1,,
Egg 11,egg 11,egg-11,https://buddy.farm/i/egg-11/,found,200,https://buddy.farm/i/egg-11/,Egg 11,1,,
Egg 12,egg 12,egg-12,https://buddy.farm/i/egg-12/,found,200,https://buddy.farm/i/egg-12/,Egg 12,1,,
Egg Basket,egg basket,egg-basket,https://buddy.farm/i/egg-basket/,found,200,https://buddy.farm/i/egg-basket/,Egg Basket,1,,
Egg of Ages,egg of ages,egg-of-ages,https://buddy.farm/i/egg-of-ages/,found,200,https://buddy.farm/i/egg-of-ages/,Egg of Ages,1,,
Egg of Air,egg of air,egg-of-air,https://buddy.farm/i/egg-of-air/,found,200,https://buddy.farm/i/egg-of-air/,Egg of Air,1,,
Egg of Chaos,egg of chaos,egg-of-chaos,https://buddy.farm/i/egg-of-chaos/,found,200,https://buddy.farm/i/egg-of-chaos/,Egg of Chaos,1,,
Egg of Chicken,egg of chicken,egg-of-chicken,https://buddy.farm/i/egg-of-chicken/,found,200,https://buddy.farm/i/egg-of-chicken/,Egg of Chicken,1,,
Egg of Duck,egg of duck,egg-of-duck,https://buddy.farm/i/egg-of-duck/,found,200,https://buddy.farm/i/egg-of-duck/,Egg of Duck,1,,
Egg of Earth,egg of earth,egg-of-earth,https://buddy.farm/i/egg-of-earth/,found,200,https://buddy.farm/i/egg-of-earth/,Egg of Earth,1,,
Egg of Fire,egg of fire,egg-of-fire,https://buddy.farm/i/egg-of-fire/,found,200,https://buddy.farm/i/egg-of-fire/,Egg of Fire,1,,
Egg of Life,egg of life,egg-of-life,https://buddy.farm/i/egg-of-life/,found,200,https://buddy.farm/i/egg-of-life/,Egg of Life,1,,
Egg of Light,egg of light,egg-of-light,https://buddy.farm/i/egg-of-light/,found,200,https://buddy.farm/i/egg-of-light/,Egg of Light,1,,
Egg of Shadow,egg of shadow,egg-of-shadow,https://buddy.farm/i/egg-of-shadow/,found,200,https://buddy.farm/i/egg-of-shadow/,Egg of Shadow,1,,
Egg of Space,egg of space,egg-of-space,https://buddy.farm/i/egg-of-space/,found,200,https://buddy.farm/i/egg-of-space/,Egg of Space,1,,
Egg of Tree,egg of tree,egg-of-tree,https://buddy.farm/i/egg-of-tree/,found,200,https://buddy.farm/i/egg-of-tree/,Egg of Tree,1,,
Egg of Water,egg of water,egg-of-water,https://buddy.farm/i/egg-of-water/,found,200,https://buddy.farm/i/egg-of-water/,Egg of Water,1,,
Egg of Zeal,egg of zeal,egg-of-zeal,https://buddy.farm/i/egg-of-zeal/,found,200,https://buddy.farm/i/egg-of-zeal/,Egg of Zeal,1,,
Eggplant,eggplant,eggplant,https://buddy.farm/i/eggplant/,found,200,https://buddy.farm/i/eggplant/,Eggplant,1,,
Eggplant Seeds,eggplant seeds,eggplant-seeds,https://buddy.farm/i/eggplant-seeds/,found,200,https://buddy.farm/i/eggplant-seeds/,Eggplant Seeds,1,,
Eggs,eggs,eggs,https://buddy.farm/i/eggs/,found,200,https://buddy.farm/i/eggs/,Eggs,1,,
Egyptian Necklace,egyptian necklace,egyptian-necklace,https://buddy.farm/i/egyptian-necklace/,found,200,https://buddy.farm/i/egyptian-necklace/,Egyptian Necklace,1,,
Embershard,embershard,embershard,https://buddy.farm/i/embershard/,found,200,https://buddy.farm/i/embershard/,Embershard,1,,
Emberstone,emberstone,emberstone,https://buddy.farm/i/emberstone/,found,200,https://buddy.farm/i/emberstone/,Emberstone,1,,
Emerald,emerald,emerald,https://buddy.farm/i/emerald/,found,200,https://buddy.farm/i/emerald/,Emerald,1,,
Emerald Ring,emerald ring,emerald-ring,https://buddy.farm/i/emerald-ring/,found,200,https://buddy.farm/i/emerald-ring/,Emerald Ring,1,,
Energy Coil,energy coil,energy-coil,https://buddy.farm/i/energy-coil/,found,200,https://buddy.farm/i/energy-coil/,Energy Coil,1,,
Energy Core,energy core,energy-core,https://buddy.farm/i/energy-core/,found,200,https://buddy.farm/i/energy-core/,Energy Core,1,,
Engine,engine,engine,https://buddy.farm/i/engine/,found,200,https://buddy.farm/i/engine/,Engine,1,,
Esperium,esperium,esperium,https://buddy.farm/i/esperium/,found,200,https://buddy.farm/i/esperium/,Esperium,1,,
Essence of Slime,essence of slime,essence-of-slime,https://buddy.farm/i/essence-of-slime/,found,200,https://buddy.farm/i/essence-of-slime/,Essence of Slime,1,,
Event Key,event key,event-key,https://buddy.farm/i/event-key/,found,200,https://buddy.farm/i/event-key/,Event Key,1,,
Event Token,event token,event-token,https://buddy.farm/i/event-token/,found,200,https://buddy.farm/i/event-token/,Event Token,1,,
Event Token Purse,event token purse,event-token-purse,https://buddy.farm/i/event-token-purse/,found,200,https://buddy.farm/i/event-token-purse/,Event Token Purse,1,,
Expired Ticket,expired ticket,expired-ticket,https://buddy.farm/i/expired-ticket/,found,200,https://buddy.farm/i/expired-ticket/,Expired Ticket,1,,
Explosive,explosive,explosive,https://buddy.farm/i/explosive/,found,200,https://buddy.farm/i/explosive/,Explosive,1,,
Eye Patch,eye patch,eye-patch,https://buddy.farm/i/eye-patch/,found,200,https://buddy.farm/i/eye-patch/,Eye Patch,1,,
Fairy Crystal,fairy crystal,fairy-crystal,https://buddy.farm/i/fairy-crystal/,found,200,https://buddy.farm/i/fairy-crystal/,Fairy Crystal,1,,
Fall Basket,fall basket,fall-basket,https://buddy.farm/i/fall-basket/,found,200,https://buddy.farm/i/fall-basket/,Fall Basket,1,,
Fall Leaves,fall leaves,fall-leaves,https://buddy.farm/i/fall-leaves/,found,200,https://buddy.farm/i/fall-leaves/,Fall Leaves,1,,
Fancy Box,fancy box,fancy-box,https://buddy.farm/i/fancy-box/,found,200,https://buddy.farm/i/fancy-box/,Fancy Box,1,,
Fancy Chair,fancy chair,fancy-chair,https://buddy.farm/i/fancy-chair/,found,200,https://buddy.farm/i/fancy-chair/,Fancy Chair,1,,
Fancy Clock,fancy clock,fancy-clock,https://buddy.farm/i/fancy-clock/,found,200,https://buddy.farm/i/fancy-clock/,Fancy Clock,1,,
Fancy Drum,fancy drum,fancy-drum,https://buddy.farm/i/fancy-drum/,found,200,https://buddy.farm/i/fancy-drum/,Fancy Drum,1,,
Fancy Guitar,fancy guitar,fancy-guitar,https://buddy.farm/i/fancy-guitar/,found,200,https://buddy.farm/i/fancy-guitar/,Fancy Guitar,1,,
Fancy Pan Flute,fancy pan flute,fancy-pan-flute,https://buddy.farm/i/fancy-pan-flute/,found,200,https://buddy.farm/i/fancy-pan-flute/,Fancy Pan Flute,1,,
Fancy Pillow,fancy pillow,fancy-pillow,https://buddy.farm/i/fancy-pillow/,found,200,https://buddy.farm/i/fancy-pillow/,Fancy Pillow,1,,
Fancy Pipe,fancy pipe,fancy-pipe,https://buddy.farm/i/fancy-pipe/,found,200,https://buddy.farm/i/fancy-pipe/,Fancy Pipe,1,,
Fancy Present,fancy present,fancy-present,https://buddy.farm/i/fancy-present/,found,200,https://buddy.farm/i/fancy-present/,Fancy Present,1,,
Fancy Shoe,fancy shoe,fancy-shoe,https://buddy.farm/i/fancy-shoe/,found,200,https://buddy.farm/i/fancy-shoe/,Fancy Shoe,1,,
Fancy Sword,fancy sword,fancy-sword,https://buddy.farm/i/fancy-sword/,found,200,https://buddy.farm/i/fancy-sword/,Fancy Sword,1,,
Fancy Table,fancy table,fancy-table,https://buddy.farm/i/fancy-table/,found,200,https://buddy.farm/i/fancy-table/,Fancy Table,1,,
Fancy Violin,fancy violin,fancy-violin,https://buddy.farm/i/fancy-violin/,found,200,https://buddy.farm/i/fancy-violin/,Fancy Violin,1,,
Fangs,fangs,fangs,https://buddy.farm/i/fangs/,found,200,https://buddy.farm/i/fangs/,Fangs,1,,
Fantastic Buddy Doll,fantastic buddy doll,fantastic-buddy-doll,https://buddy.farm/i/fantastic-buddy-doll/,found,200,https://buddy.farm/i/fantastic-buddy-doll/,Fantastic Buddy Doll,1,,
Feathers,feathers,feathers,https://buddy.farm/i/feathers/,found,200,https://buddy.farm/i/feathers/,Feathers,1,,
Feed,feed,feed,https://buddy.farm/i/feed/,found,200,https://buddy.farm/i/feed/,Feed,1,,
Fenrir's Coin,fenrir's coin,fenrir-s-coin,https://buddy.farm/i/fenrir-s-coin/,found,200,https://buddy.farm/i/fenrir-s-coin/,Fenrir&#x27;s Coin,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Fern Leaf,fern leaf,fern-leaf,https://buddy.farm/i/fern-leaf/,found,200,https://buddy.farm/i/fern-leaf/,Fern Leaf,1,,
Festive Eggnog,festive eggnog,festive-eggnog,https://buddy.farm/i/festive-eggnog/,found,200,https://buddy.farm/i/festive-eggnog/,Festive Eggnog,1,,
Fire Ant,fire ant,fire-ant,https://buddy.farm/i/fire-ant/,found,200,https://buddy.farm/i/fire-ant/,Fire Ant,1,,
Fire Ant Farm,fire ant farm,fire-ant-farm,https://buddy.farm/i/fire-ant-farm/,found,200,https://buddy.farm/i/fire-ant-farm/,Fire Ant Farm,1,,
Fire Crystal,fire crystal,fire-crystal,https://buddy.farm/i/fire-crystal/,found,200,https://buddy.farm/i/fire-crystal/,Fire Crystal,1,,
Firestream's Magic Wire,firestream's magic wire,firestream-s-magic-wire,https://buddy.farm/i/firestream-s-magic-wire/,found,200,https://buddy.farm/i/firestream-s-magic-wire/,Firestream&#x27;s Magic Wire,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Fireworks,fireworks,fireworks,https://buddy.farm/i/fireworks/,found,200,https://buddy.farm/i/fireworks/,Fireworks,1,,
Fish and Chips,fish and chips,fish-and-chips,https://buddy.farm/i/fish-and-chips/,found,200,https://buddy.farm/i/fish-and-chips/,Fish and Chips,1,,
Fish Biscuit,fish biscuit,fish-biscuit,https://buddy.farm/i/fish-biscuit/,found,200,https://buddy.farm/i/fish-biscuit/,Fish Biscuit,1,,
Fish Bones,fish bones,fish-bones,https://buddy.farm/i/fish-bones/,found,200,https://buddy.farm/i/fish-bones/,Fish Bones,1,,
Fishing Hook,fishing hook,fishing-hook,https://buddy.farm/i/fishing-hook/,found,200,https://buddy.farm/i/fishing-hook/,Fishing Hook,1,,
Fishing Net,fishing net,fishing-net,https://buddy.farm/i/fishing-net/,found,200,https://buddy.farm/i/fishing-net/,Fishing Net,1,,
Five Point Mace,five point mace,five-point-mace,https://buddy.farm/i/five-point-mace/,found,200,https://buddy.farm/i/five-point-mace/,Five Point Mace,1,,
Flame Orb,flame orb,flame-orb,https://buddy.farm/i/flame-orb/,found,200,https://buddy.farm/i/flame-orb/,Flame Orb,1,,
Flamejack,flamejack,flamejack,https://buddy.farm/i/flamejack/,found,200,https://buddy.farm/i/flamejack/,Flamejack,1,,
Flarefin,flarefin,flarefin,https://buddy.farm/i/flarefin/,found,200,https://buddy.farm/i/flarefin/,Flarefin,1,,
Flarite,flarite,flarite,https://buddy.farm/i/flarite/,found,200,https://buddy.farm/i/flarite/,Flarite,1,,
Flier,flier,flier,https://buddy.farm/i/flier/,found,200,https://buddy.farm/i/flier/,Flier,1,,
Flour,flour,flour,https://buddy.farm/i/flour/,found,200,https://buddy.farm/i/flour/,Flour,1,,
Fluorifish,fluorifish,fluorifish,https://buddy.farm/i/fluorifish/,found,200,https://buddy.farm/i/fluorifish/,Fluorifish,1,,
Flying Machine,flying machine,flying-machine,https://buddy.farm/i/flying-machine/,found,200,https://buddy.farm/i/flying-machine/,Flying Machine,1,,
Flywheel,flywheel,flywheel,https://buddy.farm/i/flywheel/,found,200,https://buddy.farm/i/flywheel/,Flywheel,1,,
Forcepath's Book of Quest Requirements,forcepath's book of quest requirements,forcepath-s-book-of-quest-requirements,https://buddy.farm/i/forcepath-s-book-of-quest-requirements/,found,200,https://buddy.farm/i/forcepath-s-book-of-quest-requirements/,Forcepath&#x27;s Book of Quest Requirements,1,symbol_cleanup,Punctuation or symbols were cleaned during slug generation.
Fossilized Frog,fossilized frog,fossilized-frog,https://buddy.farm/i/fossilized-frog/,found,200,https://buddy.farm/i/fossilized-frog/,Fossilized Frog,1,,
Fossilized Leaf,fossilized leaf,fossilized-leaf,https://buddy.farm/i/fossilized-leaf/,found,200,https://buddy.farm/i/fossilized-leaf/,Fossilized Leaf,1,,
Fossilized Print,fossilized print,fossilized-print,https://buddy.farm/i/fossilized-print/,found,200,https://buddy.farm/i/fossilized-print/,Fossilized Print,1,,
Fossilized Shell,fossilized shell,fossilized-shell,https://buddy.farm/i/fossilized-shell/,found,200,https://buddy.farm/i/fossilized-shell/,Fossilized Shell,1,,
