target_item_name,target_canonical_key,source_name,source_canonical_key,source_type,source_kind,row_kind,raw_rate,base_drop_rate,source_page_type,source_page_name,source_page_url,page_data_url,target_item_id,target_item_image,source_image,iron_depot,manual_fishing,runecube,flags,notes,cache_file_name,parser_version
Cucumber,cucumber,Cucumber Seeds,cucumber seeds,farming,seed,item_source,1.0033098992915648,,item,Cucumber,https://buddy.farm/i/cucumber/,https://buddy.farm/page-data/i/cucumber/page-data.json,29,/img/items/5805.png,/img/items/seeds_cucumber.png,,,true,,,cucumber__cucumber.json,buddy-item-multi-source-v1
Diamond,diamond,Ember Lagoon,ember lagoon,explore,location,item_source,38764.69828143171,0.3333333333333333,item,Diamond,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,175,/img/items/7999.png,/img/items/lagoon.png,false,,false,,,diamond__diamond.json,buddy-item-multi-source-v1
Diamond,diamond,Ember Lagoon,ember lagoon,explore,location,item_source,34399.724802201585,0.3333333333333333,item,Diamond,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,175,/img/items/7999.png,/img/items/lagoon.png,false,,true,,,diamond__diamond.json,buddy-item-multi-source-v1
Diamond,diamond,Ember Lagoon,ember lagoon,explore,location,item_source,38172.79552105866,0.3333333333333333,item,Diamond,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,175,/img/items/7999.png,/img/items/lagoon.png,true,,false,,,diamond__diamond.json,buddy-item-multi-source-v1
Diamond,diamond,Ember Lagoon,ember lagoon,explore,location,item_source,33882.9907386492,0.3333333333333333,item,Diamond,https://buddy.farm/i/diamond/,https://buddy.farm/page-data/i/diamond/page-data.json,175,/img/items/7999.png,/img/items/lagoon.png,true,,true,,,diamond__diamond.json,buddy-item-multi-source-v1
Dice,dice,Small Spring,small spring,explore,location,item_source,1090.4610105665672,0.3333333333333333,item,Dice,https://buddy.farm/i/dice/,https://buddy.farm/page-data/i/dice/page-data.json,212,/img/items/4848.png,/img/items/spring.png,false,,false,,,dice__dice.json,buddy-item-multi-source-v1
Dice,dice,Small Spring,small spring,explore,location,item_source,1086.9683366123545,0.3333333333333333,item,Dice,https://buddy.farm/i/dice/,https://buddy.farm/page-data/i/dice/page-data.json,212,/img/items/4848.png,/img/items/spring.png,true,,false,,,dice__dice.json,buddy-item-multi-source-v1
Dice,dice,Small Spring,small spring,explore,location,item_source,891.3212054227982,0.3333333333333333,item,Dice,https://buddy.farm/i/dice/,https://buddy.farm/page-data/i/dice/page-data.json,212,/img/items/4848.png,/img/items/spring.png,false,,true,,,dice__dice.json,buddy-item-multi-source-v1
Dice,dice,Small Spring,small spring,explore,location,item_source,891.6179001209629,0.3333333333333333,item,Dice,https://buddy.farm/i/dice/,https://buddy.farm/page-data/i/dice/page-data.json,212,/img/items/4848.png,/img/items/spring.png,true,,true,,,dice__dice.json,buddy-item-multi-source-v1
Diving Helmet,diving helmet,Vast Ocean,vast ocean,fishing,location,item_source,14624.159110851126,,item,Diving Helmet,https://buddy.farm/i/diving-helmet/,https://buddy.farm/page-data/i/diving-helmet/page-data.json,267,/img/items/fishing_70_t.png,/img/items/ocean.png,,false,true,,,diving-helmet__diving-helmet.json,buddy-item-multi-source-v1
Diving Helmet,diving helmet,Vast Ocean,vast ocean,fishing,location,item_source,15225.334957369063,,item,Diving Helmet,https://buddy.farm/i/diving-helmet/,https://buddy.farm/page-data/i/diving-helmet/page-data.json,267,/img/items/fishing_70_t.png,/img/items/ocean.png,,true,true,,,diving-helmet__diving-helmet.json,buddy-item-multi-source-v1
Diving Helmet,diving helmet,Vast Ocean,vast ocean,fishing,location,item_source,16608.536787908986,,item,Diving Helmet,https://buddy.farm/i/diving-helmet/,https://buddy.farm/page-data/i/diving-helmet/page-data.json,267,/img/items/fishing_70_t.png,/img/items/ocean.png,,false,false,,,diving-helmet__diving-helmet.json,buddy-item-multi-source-v1
Diving Helmet,diving helmet,Vast Ocean,vast ocean,fishing,location,item_source,17053.20600272851,,item,Diving Helmet,https://buddy.farm/i/diving-helmet/,https://buddy.farm/page-data/i/diving-helmet/page-data.json,267,/img/items/fishing_70_t.png,/img/items/ocean.png,,true,false,,,diving-helmet__diving-helmet.json,buddy-item-multi-source-v1
Dragon Skull,dragon skull,Mount Banon,mount banon,explore,location,item_source,85009.9178237461,0.3333333333333333,item,Dragon Skull,https://buddy.farm/i/dragon-skull/,https://buddy.farm/page-data/i/dragon-skull/page-data.json,261,/img/items/7212.png,/img/items/mountain.png,false,,false,,,dragon-skull__dragon-skull.json,buddy-item-multi-source-v1
Dragon Skull,dragon skull,Mount Banon,mount banon,explore,location,item_source,68965.5172413793,0.3333333333333333,item,Dragon Skull,https://buddy.farm/i/dragon-skull/,https://buddy.farm/page-data/i/dragon-skull/page-data.json,261,/img/items/7212.png,/img/items/mountain.png,true,,false,,,dragon-skull__dragon-skull.json,buddy-item-multi-source-v1
Dragon Skull,dragon skull,Mount Banon,mount banon,explore,location,item_source,70604.84819957637,0.3333333333333333,item,Dragon Skull,https://buddy.farm/i/dragon-skull/,https://buddy.farm/page-data/i/dragon-skull/page-data.json,261,/img/items/7212.png,/img/items/mountain.png,false,,true,,,dragon-skull__dragon-skull.json,buddy-item-multi-source-v1
Dragon Skull,dragon skull,Mount Banon,mount banon,explore,location,item_source,59288.53754940711,0.3333333333333333,item,Dragon Skull,https://buddy.farm/i/dragon-skull/,https://buddy.farm/page-data/i/dragon-skull/page-data.json,261,/img/items/7212.png,/img/items/mountain.png,true,,true,,,dragon-skull__dragon-skull.json,buddy-item-multi-source-v1
Drum,drum,Small Pond,small pond,fishing,location,item_source,2.1828377178466587,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,true,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Small Pond,small pond,fishing,location,item_source,2.1017355165097,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,false,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Small Pond,small pond,fishing,location,item_source,2.222545577908857,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,true,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Farm Pond,farm pond,fishing,location,item_source,4.149533243902593,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,false,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Farm Pond,farm pond,fishing,location,item_source,4.230393311511272,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,false,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Forest Pond,forest pond,fishing,location,item_source,3.378409537358233,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/fpond.png,,false,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Forest Pond,forest pond,fishing,location,item_source,3.4937638237316495,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/fpond.png,,true,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Forest Pond,forest pond,fishing,location,item_source,3.56211732396221,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/fpond.png,,false,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Forest Pond,forest pond,fishing,location,item_source,3.7005590508569313,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/fpond.png,,true,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Lake Tempest,lake tempest,fishing,location,item_source,4.786894631354064,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/lake.png,,false,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Lake Tempest,lake tempest,fishing,location,item_source,4.834242291740238,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/lake.png,,true,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Lake Tempest,lake tempest,fishing,location,item_source,4.878083759917693,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/lake.png,,false,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Lake Tempest,lake tempest,fishing,location,item_source,4.935720142298786,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/lake.png,,true,true,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Small Pond,small pond,fishing,location,item_source,2.0812832259956604,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,false,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Farm Pond,farm pond,fishing,location,item_source,4.271042948113021,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,true,false,,,drum__drum.json,buddy-item-multi-source-v1
Drum,drum,Farm Pond,farm pond,fishing,location,item_source,4.374990402364805,,item,Drum,https://buddy.farm/i/drum/,https://buddy.farm/page-data/i/drum/page-data.json,17,/img/items/7718.PNG,/img/items/pond.png,,true,true,,,drum__drum.json,buddy-item-multi-source-v1
Eggplant,eggplant,Eggplant Seeds,eggplant seeds,farming,seed,item_source,1.0018331543057486,,item,Eggplant,https://buddy.farm/i/eggplant/,https://buddy.farm/page-data/i/eggplant/page-data.json,13,/img/items/eggplant.png,/img/items/seeds_eggplants.png,,,false,,,eggplant__eggplant.json,buddy-item-multi-source-v1
Eggplant,eggplant,Eggplant Seeds,eggplant seeds,farming,seed,item_source,1.002162265303619,,item,Eggplant,https://buddy.farm/i/eggplant/,https://buddy.farm/page-data/i/eggplant/page-data.json,13,/img/items/eggplant.png,/img/items/seeds_eggplants.png,,,true,,,eggplant__eggplant.json,buddy-item-multi-source-v1
Emberstone,emberstone,Ember Lagoon,ember lagoon,explore,location,item_source,28.638647568507224,0.3333333333333333,item,Emberstone,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,178,/img/items/8166.png,/img/items/lagoon.png,false,,false,,,emberstone__emberstone.json,buddy-item-multi-source-v1
Emberstone,emberstone,Ember Lagoon,ember lagoon,explore,location,item_source,23.26209652281283,0.3333333333333333,item,Emberstone,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,178,/img/items/8166.png,/img/items/lagoon.png,false,,true,,,emberstone__emberstone.json,buddy-item-multi-source-v1
Emberstone,emberstone,Ember Lagoon,ember lagoon,explore,location,item_source,28.626598843256392,0.3333333333333333,item,Emberstone,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,178,/img/items/8166.png,/img/items/lagoon.png,true,,false,,,emberstone__emberstone.json,buddy-item-multi-source-v1
Emberstone,emberstone,Ember Lagoon,ember lagoon,explore,location,item_source,23.254461949886636,0.3333333333333333,item,Emberstone,https://buddy.farm/i/emberstone/,https://buddy.farm/page-data/i/emberstone/page-data.json,178,/img/items/8166.png,/img/items/lagoon.png,true,,true,,,emberstone__emberstone.json,buddy-item-multi-source-v1
Feathers,feathers,Small Spring,small spring,explore,location,item_source,11.46598329406234,0.3333333333333333,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/spring.png,false,,false,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Small Spring,small spring,explore,location,item_source,11.465526239181655,0.3333333333333333,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/spring.png,true,,false,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Small Spring,small spring,explore,location,item_source,11.816143175419114,0.3333333333333333,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/spring.png,true,,true,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Highland Hills,highland hills,explore,location,item_source,21.015639628855396,0.25,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/hills.png,false,,false,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Highland Hills,highland hills,explore,location,item_source,21.011801225628872,0.25,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/hills.png,true,,false,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Highland Hills,highland hills,explore,location,item_source,21.365433900715576,0.25,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/hills.png,true,,true,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Highland Hills,highland hills,explore,location,item_source,21.367061382172167,0.25,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/hills.png,false,,true,,,feathers__feathers.json,buddy-item-multi-source-v1
Feathers,feathers,Small Spring,small spring,explore,location,item_source,11.806858218248278,0.3333333333333333,item,Feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,42,/img/items/feathers.png,/img/items/spring.png,false,,true,,,feathers__feathers.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Highland Hills,highland hills,explore,location,item_source,21.023338323222685,0.25,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/hills.png,false,,false,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Highland Hills,highland hills,explore,location,item_source,21.020997190911594,0.25,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/hills.png,true,,false,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Highland Hills,highland hills,explore,location,item_source,21.36504589826104,0.25,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/hills.png,false,,true,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Misty Forest,misty forest,explore,location,item_source,18.929789222475943,0.3333333333333333,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/mistforest.png,false,,false,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Misty Forest,misty forest,explore,location,item_source,18.927443600792202,0.3333333333333333,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/mistforest.png,true,,false,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Misty Forest,misty forest,explore,location,item_source,19.397155795045773,0.3333333333333333,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/mistforest.png,true,,true,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Misty Forest,misty forest,explore,location,item_source,19.398535475233405,0.3333333333333333,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/mistforest.png,false,,true,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fern Leaf,fern leaf,Highland Hills,highland hills,explore,location,item_source,21.359644998428198,0.25,item,Fern Leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,52,/img/items/fern.png,/img/items/hills.png,true,,true,,,fern-leaf__fern-leaf.json,buddy-item-multi-source-v1
Fire Ant,fire ant,Forest,forest,explore,location,item_source,304.83746574388977,0.3333333333333333,item,Fire Ant,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,286,/img/items/fireant.png,/img/items/trees.png,true,,true,,,fire-ant__fire-ant.json,buddy-item-multi-source-v1
Fire Ant,fire ant,Forest,forest,explore,location,item_source,360.8466906749998,0.3333333333333333,item,Fire Ant,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,286,/img/items/fireant.png,/img/items/trees.png,false,,false,,,fire-ant__fire-ant.json,buddy-item-multi-source-v1
Fire Ant,fire ant,Forest,forest,explore,location,item_source,360.9539290436766,0.3333333333333333,item,Fire Ant,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,286,/img/items/fireant.png,/img/items/trees.png,true,,false,,,fire-ant__fire-ant.json,buddy-item-multi-source-v1
Fire Ant,fire ant,Forest,forest,explore,location,item_source,305.2763972500702,0.3333333333333333,item,Fire Ant,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,286,/img/items/fireant.png,/img/items/trees.png,false,,true,,,fire-ant__fire-ant.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Small Pond,small pond,fishing,location,item_source,31.266317109241385,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,true,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Small Pond,small pond,fishing,location,item_source,24.12680275470183,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,false,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Small Pond,small pond,fishing,location,item_source,25.174737855454712,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,true,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Farm Pond,farm pond,fishing,location,item_source,51.007500142821,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,false,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Farm Pond,farm pond,fishing,location,item_source,52.21809409178375,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,true,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Farm Pond,farm pond,fishing,location,item_source,41.2936814886207,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,false,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Farm Pond,farm pond,fishing,location,item_source,42.47559670780145,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,true,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Forest Pond,forest pond,fishing,location,item_source,44.30701393322667,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/fpond.png,,true,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Forest Pond,forest pond,fishing,location,item_source,35.82940045947623,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/fpond.png,,false,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Forest Pond,forest pond,fishing,location,item_source,36.998503780507114,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/fpond.png,,true,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Lake Tempest,lake tempest,fishing,location,item_source,57.12748168921393,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/lake.png,,false,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Lake Tempest,lake tempest,fishing,location,item_source,57.75409346575962,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/lake.png,,true,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Lake Tempest,lake tempest,fishing,location,item_source,46.786033433299494,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/lake.png,,true,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Forest Pond,forest pond,fishing,location,item_source,43.170474158585876,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/fpond.png,,false,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Small Pond,small pond,fishing,location,item_source,30.136866579571123,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/pond.png,,false,false,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Fish Bones,fish bones,Lake Tempest,lake tempest,fishing,location,item_source,46.30437812525612,,item,Fish Bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,45,/img/items/7747.PNG,/img/items/lake.png,,false,true,,,fish-bones__fish-bones.json,buddy-item-multi-source-v1
Flamejack,flamejack,Lake Minerva,lake minerva,fishing,location,item_source,4.4298680129685275,,item,Flamejack,https://buddy.farm/i/flamejack/,https://buddy.farm/page-data/i/flamejack/page-data.json,232,/img/items/5162-2.png,/img/items/lava.png,,false,false,,,flamejack__flamejack.json,buddy-item-multi-source-v1
Flamejack,flamejack,Lake Minerva,lake minerva,fishing,location,item_source,4.513553365749974,,item,Flamejack,https://buddy.farm/i/flamejack/,https://buddy.farm/page-data/i/flamejack/page-data.json,232,/img/items/5162-2.png,/img/items/lava.png,,true,false,,,flamejack__flamejack.json,buddy-item-multi-source-v1
Flamejack,flamejack,Lake Minerva,lake minerva,fishing,location,item_source,4.546804326320691,,item,Flamejack,https://buddy.farm/i/flamejack/,https://buddy.farm/page-data/i/flamejack/page-data.json,232,/img/items/5162-2.png,/img/items/lava.png,,false,true,,,flamejack__flamejack.json,buddy-item-multi-source-v1
Flamejack,flamejack,Lake Minerva,lake minerva,fishing,location,item_source,4.650257612646096,,item,Flamejack,https://buddy.farm/i/flamejack/,https://buddy.farm/page-data/i/flamejack/page-data.json,232,/img/items/5162-2.png,/img/items/lava.png,,true,true,,,flamejack__flamejack.json,buddy-item-multi-source-v1
Flarefin,flarefin,Lake Minerva,lake minerva,fishing,location,item_source,25.559817513126884,,item,Flarefin,https://buddy.farm/i/flarefin/,https://buddy.farm/page-data/i/flarefin/page-data.json,234,/img/items/5230-2.png,/img/items/lava.png,,false,false,,,flarefin__flarefin.json,buddy-item-multi-source-v1
Flarefin,flarefin,Lake Minerva,lake minerva,fishing,location,item_source,25.988147325767663,,item,Flarefin,https://buddy.farm/i/flarefin/,https://buddy.farm/page-data/i/flarefin/page-data.json,234,/img/items/5230-2.png,/img/items/lava.png,,true,false,,,flarefin__flarefin.json,buddy-item-multi-source-v1
Flarefin,flarefin,Lake Minerva,lake minerva,fishing,location,item_source,20.765313951819902,,item,Flarefin,https://buddy.farm/i/flarefin/,https://buddy.farm/page-data/i/flarefin/page-data.json,234,/img/items/5230-2.png,/img/items/lava.png,,false,true,,,flarefin__flarefin.json,buddy-item-multi-source-v1
Flarefin,flarefin,Lake Minerva,lake minerva,fishing,location,item_source,21.208930232163556,,item,Flarefin,https://buddy.farm/i/flarefin/,https://buddy.farm/page-data/i/flarefin/page-data.json,234,/img/items/5230-2.png,/img/items/lava.png,,true,true,,,flarefin__flarefin.json,buddy-item-multi-source-v1
Flier,flier,Farm Pond,farm pond,fishing,location,item_source,51.02400066943489,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/pond.png,,false,false,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Farm Pond,farm pond,fishing,location,item_source,52.18645594471575,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/pond.png,,true,false,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Farm Pond,farm pond,fishing,location,item_source,41.267489677969145,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/pond.png,,false,true,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Farm Pond,farm pond,fishing,location,item_source,42.41488287342169,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/pond.png,,true,true,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Lake Tempest,lake tempest,fishing,location,item_source,57.65433344383747,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/lake.png,,true,false,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Lake Tempest,lake tempest,fishing,location,item_source,46.302598594438315,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/lake.png,,false,true,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Lake Tempest,lake tempest,fishing,location,item_source,46.78351629586832,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/lake.png,,true,true,,,flier__flier.json,buddy-item-multi-source-v1
Flier,flier,Lake Tempest,lake tempest,fishing,location,item_source,57.17634614559957,,item,Flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,173,/img/items/7843.png,/img/items/lake.png,,false,false,,,flier__flier.json,buddy-item-multi-source-v1
