item_name,canonical_key,mastery_possible,farmrpg_item_id,buddy_slug,source_datasets,source_url,page_data_url,parser_version,notes
Buddy's Beach Bag,buddy s beach bag,unknown,1244,buddy-s-beach-bag,buddy_item_evidence_cache,https://buddy.farm/i/buddy-s-beach-bag/,https://buddy.farm/page-data/i/buddy-s-beach-bag/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Buddy's Beach Ball,buddy s beach ball,unknown,1088,buddy-s-beach-ball,buddy_item_evidence_cache,https://buddy.farm/i/buddy-s-beach-ball/,https://buddy.farm/page-data/i/buddy-s-beach-ball/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Buddy's Old Pirate Belt,buddy s old pirate belt,unknown,853,buddy-s-old-pirate-belt,buddy_item_evidence_cache,https://buddy.farm/i/buddy-s-old-pirate-belt/,https://buddy.farm/page-data/i/buddy-s-old-pirate-belt/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Buddy's School Bag,buddy s school bag,unknown,807,buddy-s-school-bag,buddy_item_evidence_cache,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Buddy's Sleeping Cap,buddy s sleeping cap,unknown,1034,buddy-s-sleeping-cap,buddy_item_evidence_cache,https://buddy.farm/i/buddy-s-sleeping-cap/,https://buddy.farm/page-data/i/buddy-s-sleeping-cap/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Buddystone,buddystone,unknown,298,buddystone,buddy_item_evidence_cache,https://buddy.farm/i/buddystone/,https://buddy.farm/page-data/i/buddystone/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Bug Bag 01,bug bag 01,unknown,1043,bug-bag-01,buddy_item_evidence_cache,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Bullfish,bullfish,unknown,690,bullfish,buddy_item_evidence_cache,https://buddy.farm/i/bullfish/,https://buddy.farm/page-data/i/bullfish/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Bunny Buddy Doll,bunny buddy doll,unknown,1227,bunny-buddy-doll,buddy_item_evidence_cache,https://buddy.farm/i/bunny-buddy-doll/,https://buddy.farm/page-data/i/bunny-buddy-doll/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Bunny Ears,bunny ears,unknown,520,bunny-ears,buddy_item_evidence_cache,https://buddy.farm/i/bunny-ears/,https://buddy.farm/page-data/i/bunny-ears/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Butter,butter,unknown,660,butter,buddy_item_evidence_cache,https://buddy.farm/i/butter/,https://buddy.farm/page-data/i/butter/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Butter Churn,butter churn,unknown,659,butter-churn,buddy_item_evidence_cache,https://buddy.farm/i/butter-churn/,https://buddy.farm/page-data/i/butter-churn/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cabbage,cabbage,unknown,67,cabbage,buddy_item_evidence_cache,https://buddy.farm/i/cabbage/,https://buddy.farm/page-data/i/cabbage/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cabbage Seeds,cabbage seeds,unknown,66,cabbage-seeds,buddy_item_evidence_cache,https://buddy.farm/i/cabbage-seeds/,https://buddy.farm/page-data/i/cabbage-seeds/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cabbage Stew,cabbage stew,unknown,781,cabbage-stew,buddy_item_evidence_cache,https://buddy.farm/i/cabbage-stew/,https://buddy.farm/page-data/i/cabbage-stew/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cake,cake,unknown,1508,cake,buddy_item_evidence_cache,https://buddy.farm/i/cake/,https://buddy.farm/page-data/i/cake/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Calavera 01,calavera 01,unknown,877,calavera-01,buddy_item_evidence_cache,https://buddy.farm/i/calavera-01/,https://buddy.farm/page-data/i/calavera-01/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Calavera 02,calavera 02,unknown,878,calavera-02,buddy_item_evidence_cache,https://buddy.farm/i/calavera-02/,https://buddy.farm/page-data/i/calavera-02/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Calcifite,calcifite,unknown,823,calcifite,buddy_item_evidence_cache,https://buddy.farm/i/calcifite/,https://buddy.farm/page-data/i/calcifite/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Camping Buddy Doll,camping buddy doll,unknown,1502,camping-buddy-doll,buddy_item_evidence_cache,https://buddy.farm/i/camping-buddy-doll/,https://buddy.farm/page-data/i/camping-buddy-doll/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Candy,candy,unknown,358,candy,buddy_item_evidence_cache,https://buddy.farm/i/candy/,https://buddy.farm/page-data/i/candy/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Candy Cane,candy cane,unknown,401,candy-cane,buddy_item_evidence_cache,https://buddy.farm/i/candy-cane/,https://buddy.farm/page-data/i/candy-cane/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Candy Corn,candy corn,unknown,361,candy-corn,buddy_item_evidence_cache,https://buddy.farm/i/candy-corn/,https://buddy.farm/page-data/i/candy-corn/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Candy Roll,candy roll,unknown,426,candy-roll,buddy_item_evidence_cache,https://buddy.farm/i/candy-roll/,https://buddy.farm/page-data/i/candy-roll/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cannon,cannon,unknown,978,cannon,buddy_item_evidence_cache,https://buddy.farm/i/cannon/,https://buddy.farm/page-data/i/cannon/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Canoe,canoe,unknown,615,canoe,buddy_item_evidence_cache,https://buddy.farm/i/canoe/,https://buddy.farm/page-data/i/canoe/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Captains Log,captains log,unknown,247,captains-log,buddy_item_evidence_cache,https://buddy.farm/i/captains-log/,https://buddy.farm/page-data/i/captains-log/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Captured Ghost,captured ghost,unknown,871,captured-ghost,buddy_item_evidence_cache,https://buddy.farm/i/captured-ghost/,https://buddy.farm/page-data/i/captured-ghost/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Capy Birthday Card,capy birthday card,unknown,750,capy-birthday-card,buddy_item_evidence_cache,https://buddy.farm/i/capy-birthday-card/,https://buddy.farm/page-data/i/capy-birthday-card/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carbon Sphere,carbon sphere,unknown,144,carbon-sphere,buddy_item_evidence_cache,https://buddy.farm/i/carbon-sphere/,https://buddy.farm/page-data/i/carbon-sphere/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carnevale,carnevale,unknown,497,carnevale,buddy_item_evidence_cache,https://buddy.farm/i/carnevale/,https://buddy.farm/page-data/i/carnevale/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carp,carp,unknown,132,carp,buddy_item_evidence_cache,https://buddy.farm/i/carp/,https://buddy.farm/page-data/i/carp/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carrot,carrot,unknown,19,carrot,buddy_item_evidence_cache,https://buddy.farm/i/carrot/,https://buddy.farm/page-data/i/carrot/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carrot Seeds,carrot seeds,unknown,20,carrot-seeds,buddy_item_evidence_cache,https://buddy.farm/i/carrot-seeds/,https://buddy.farm/page-data/i/carrot-seeds/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Bear,carved bear,unknown,294,carved-bear,buddy_item_evidence_cache,https://buddy.farm/i/carved-bear/,https://buddy.farm/page-data/i/carved-bear/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Camel,carved camel,unknown,291,carved-camel,buddy_item_evidence_cache,https://buddy.farm/i/carved-camel/,https://buddy.farm/page-data/i/carved-camel/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Chicken,carved chicken,unknown,1054,carved-chicken,buddy_item_evidence_cache,https://buddy.farm/i/carved-chicken/,https://buddy.farm/page-data/i/carved-chicken/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Cow,carved cow,unknown,1055,carved-cow,buddy_item_evidence_cache,https://buddy.farm/i/carved-cow/,https://buddy.farm/page-data/i/carved-cow/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Dragon,carved dragon,unknown,1056,carved-dragon,buddy_item_evidence_cache,https://buddy.farm/i/carved-dragon/,https://buddy.farm/page-data/i/carved-dragon/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Fox,carved fox,unknown,1057,carved-fox,buddy_item_evidence_cache,https://buddy.farm/i/carved-fox/,https://buddy.farm/page-data/i/carved-fox/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Kitty,carved kitty,unknown,1053,carved-kitty,buddy_item_evidence_cache,https://buddy.farm/i/carved-kitty/,https://buddy.farm/page-data/i/carved-kitty/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Moose,carved moose,unknown,295,carved-moose,buddy_item_evidence_cache,https://buddy.farm/i/carved-moose/,https://buddy.farm/page-data/i/carved-moose/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Mouse,carved mouse,unknown,1058,carved-mouse,buddy_item_evidence_cache,https://buddy.farm/i/carved-mouse/,https://buddy.farm/page-data/i/carved-mouse/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Owl,carved owl,unknown,288,carved-owl,buddy_item_evidence_cache,https://buddy.farm/i/carved-owl/,https://buddy.farm/page-data/i/carved-owl/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Pig,carved pig,unknown,1059,carved-pig,buddy_item_evidence_cache,https://buddy.farm/i/carved-pig/,https://buddy.farm/page-data/i/carved-pig/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Rabbit,carved rabbit,unknown,292,carved-rabbit,buddy_item_evidence_cache,https://buddy.farm/i/carved-rabbit/,https://buddy.farm/page-data/i/carved-rabbit/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Rhino,carved rhino,unknown,290,carved-rhino,buddy_item_evidence_cache,https://buddy.farm/i/carved-rhino/,https://buddy.farm/page-data/i/carved-rhino/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Squirrel,carved squirrel,unknown,293,carved-squirrel,buddy_item_evidence_cache,https://buddy.farm/i/carved-squirrel/,https://buddy.farm/page-data/i/carved-squirrel/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Squisquatch,carved squisquatch,unknown,1060,carved-squisquatch,buddy_item_evidence_cache,https://buddy.farm/i/carved-squisquatch/,https://buddy.farm/page-data/i/carved-squisquatch/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Carved Warthog,carved warthog,unknown,296,carved-warthog,buddy_item_evidence_cache,https://buddy.farm/i/carved-warthog/,https://buddy.farm/page-data/i/carved-warthog/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cat's Meow,cat s meow,unknown,643,cat-s-meow,buddy_item_evidence_cache,https://buddy.farm/i/cat-s-meow/,https://buddy.farm/page-data/i/cat-s-meow/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Caterpillar,caterpillar,unknown,285,caterpillar,buddy_item_evidence_cache,https://buddy.farm/i/caterpillar/,https://buddy.farm/page-data/i/caterpillar/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Catfish,catfish,unknown,107,catfish,buddy_item_evidence_cache,https://buddy.farm/i/catfish/,https://buddy.farm/page-data/i/catfish/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cave Key,cave key,unknown,797,cave-key,buddy_item_evidence_cache,https://buddy.farm/i/cave-key/,https://buddy.farm/page-data/i/cave-key/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cave Mushroom,cave mushroom,unknown,856,cave-mushroom,buddy_item_evidence_cache,https://buddy.farm/i/cave-mushroom/,https://buddy.farm/page-data/i/cave-mushroom/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cecil Bobblehead,cecil bobblehead,unknown,1067,cecil-bobblehead,buddy_item_evidence_cache,https://buddy.farm/i/cecil-bobblehead/,https://buddy.farm/page-data/i/cecil-bobblehead/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cecil's Shrimp-a-Plenty,cecil s shrimp a plenty,unknown,651,cecil-s-shrimp-a-plenty,buddy_item_evidence_cache,https://buddy.farm/i/cecil-s-shrimp-a-plenty/,https://buddy.farm/page-data/i/cecil-s-shrimp-a-plenty/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cepathorf's Case,cepathorf s case,unknown,703,cepathorf-s-case,buddy_item_evidence_cache,https://buddy.farm/i/cepathorf-s-case/,https://buddy.farm/page-data/i/cepathorf-s-case/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Beet Giving,certificate of beet giving,unknown,1012,certificate-of-beet-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-beet-giving/,https://buddy.farm/page-data/i/certificate-of-beet-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Broccoli Giving,certificate of broccoli giving,unknown,1009,certificate-of-broccoli-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-broccoli-giving/,https://buddy.farm/page-data/i/certificate-of-broccoli-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Cabbage Giving,certificate of cabbage giving,unknown,1005,certificate-of-cabbage-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-cabbage-giving/,https://buddy.farm/page-data/i/certificate-of-cabbage-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Carrot Giving,certificate of carrot giving,unknown,993,certificate-of-carrot-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-carrot-giving/,https://buddy.farm/page-data/i/certificate-of-carrot-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Corn Giving,certificate of corn giving,unknown,1004,certificate-of-corn-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-corn-giving/,https://buddy.farm/page-data/i/certificate-of-corn-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Cotton Giving,certificate of cotton giving,unknown,1010,certificate-of-cotton-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-cotton-giving/,https://buddy.farm/page-data/i/certificate-of-cotton-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Cucumber Giving,certificate of cucumber giving,unknown,995,certificate-of-cucumber-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-cucumber-giving/,https://buddy.farm/page-data/i/certificate-of-cucumber-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Eggplant Giving,certificate of eggplant giving,unknown,996,certificate-of-eggplant-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-eggplant-giving/,https://buddy.farm/page-data/i/certificate-of-eggplant-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Hops Giving,certificate of hops giving,unknown,999,certificate-of-hops-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-hops-giving/,https://buddy.farm/page-data/i/certificate-of-hops-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Leek Giving,certificate of leek giving,unknown,1002,certificate-of-leek-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-leek-giving/,https://buddy.farm/page-data/i/certificate-of-leek-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Onion Giving,certificate of onion giving,unknown,998,certificate-of-onion-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-onion-giving/,https://buddy.farm/page-data/i/certificate-of-onion-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Pea Giving,certificate of pea giving,unknown,994,certificate-of-pea-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-pea-giving/,https://buddy.farm/page-data/i/certificate-of-pea-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Pepper Giving,certificate of pepper giving,unknown,992,certificate-of-pepper-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-pepper-giving/,https://buddy.farm/page-data/i/certificate-of-pepper-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Pine Giving,certificate of pine giving,unknown,1006,certificate-of-pine-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-pine-giving/,https://buddy.farm/page-data/i/certificate-of-pine-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Potato Giving,certificate of potato giving,unknown,1000,certificate-of-potato-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-potato-giving/,https://buddy.farm/page-data/i/certificate-of-potato-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Pumpkin Giving,certificate of pumpkin giving,unknown,1007,certificate-of-pumpkin-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-pumpkin-giving/,https://buddy.farm/page-data/i/certificate-of-pumpkin-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Radish Giving,certificate of radish giving,unknown,997,certificate-of-radish-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-radish-giving/,https://buddy.farm/page-data/i/certificate-of-radish-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Rice Giving,certificate of rice giving,unknown,1013,certificate-of-rice-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-rice-giving/,https://buddy.farm/page-data/i/certificate-of-rice-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Sugar Cane Giving,certificate of sugar cane giving,unknown,1308,certificate-of-sugar-cane-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-sugar-cane-giving/,https://buddy.farm/page-data/i/certificate-of-sugar-cane-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Sunflower Giving,certificate of sunflower giving,unknown,1011,certificate-of-sunflower-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-sunflower-giving/,https://buddy.farm/page-data/i/certificate-of-sunflower-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Tomato Giving,certificate of tomato giving,unknown,1001,certificate-of-tomato-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-tomato-giving/,https://buddy.farm/page-data/i/certificate-of-tomato-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Watermelon Giving,certificate of watermelon giving,unknown,1003,certificate-of-watermelon-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-watermelon-giving/,https://buddy.farm/page-data/i/certificate-of-watermelon-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Certificate of Wheat Giving,certificate of wheat giving,unknown,1008,certificate-of-wheat-giving,buddy_item_evidence_cache,https://buddy.farm/i/certificate-of-wheat-giving/,https://buddy.farm/page-data/i/certificate-of-wheat-giving/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Chapiku,chapiku,unknown,1460,chapiku,buddy_item_evidence_cache,https://buddy.farm/i/chapiku/,https://buddy.farm/page-data/i/chapiku/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Charles Bobblehead,charles bobblehead,unknown,1051,charles-bobblehead,buddy_item_evidence_cache,https://buddy.farm/i/charles-bobblehead/,https://buddy.farm/page-data/i/charles-bobblehead/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Charles's Neigh,charles s neigh,unknown,655,charles-s-neigh,buddy_item_evidence_cache,https://buddy.farm/i/charles-s-neigh/,https://buddy.farm/page-data/i/charles-s-neigh/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Chattering Teeth,chattering teeth,unknown,356,chattering-teeth,buddy_item_evidence_cache,https://buddy.farm/i/chattering-teeth/,https://buddy.farm/page-data/i/chattering-teeth/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cheese,cheese,unknown,186,cheese,buddy_item_evidence_cache,https://buddy.farm/i/cheese/,https://buddy.farm/page-data/i/cheese/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Cheese Wheel,cheese wheel,unknown,1266,cheese-wheel,buddy_item_evidence_cache,https://buddy.farm/i/cheese-wheel/,https://buddy.farm/page-data/i/cheese-wheel/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Chocolate Bunny,chocolate bunny,unknown,541,chocolate-bunny,buddy_item_evidence_cache,https://buddy.farm/i/chocolate-bunny/,https://buddy.farm/page-data/i/chocolate-bunny/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Card,christmas card,unknown,674,christmas-card,buddy_item_evidence_cache,https://buddy.farm/i/christmas-card/,https://buddy.farm/page-data/i/christmas-card/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 01,christmas present 01,unknown,399,christmas-present-01,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-01/,https://buddy.farm/page-data/i/christmas-present-01/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 02,christmas present 02,unknown,429,christmas-present-02,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-02/,https://buddy.farm/page-data/i/christmas-present-02/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 03,christmas present 03,unknown,430,christmas-present-03,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-03/,https://buddy.farm/page-data/i/christmas-present-03/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 04,christmas present 04,unknown,431,christmas-present-04,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-04/,https://buddy.farm/page-data/i/christmas-present-04/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 05,christmas present 05,unknown,432,christmas-present-05,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 06,christmas present 06,unknown,433,christmas-present-06,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 07,christmas present 07,unknown,434,christmas-present-07,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-07/,https://buddy.farm/page-data/i/christmas-present-07/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 08,christmas present 08,unknown,435,christmas-present-08,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 09,christmas present 09,unknown,436,christmas-present-09,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-09/,https://buddy.farm/page-data/i/christmas-present-09/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 10,christmas present 10,unknown,437,christmas-present-10,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-10/,https://buddy.farm/page-data/i/christmas-present-10/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 11,christmas present 11,unknown,438,christmas-present-11,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-11/,https://buddy.farm/page-data/i/christmas-present-11/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Present 12,christmas present 12,unknown,439,christmas-present-12,buddy_item_evidence_cache,https://buddy.farm/i/christmas-present-12/,https://buddy.farm/page-data/i/christmas-present-12/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
Christmas Stocking,christmas stocking,unknown,419,christmas-stocking,buddy_item_evidence_cache,https://buddy.farm/i/christmas-stocking/,https://buddy.farm/page-data/i/christmas-stocking/page-data.json,buddy-item-multi-source-v1,Candidate only; review before canonical promotion and do not infer mastery eligibility.
