thrown_item_name,thrown_canonical_key,reward_item_name,reward_canonical_key,reward_chance,reward_quantity,evidence,notes
4-leaf Clover,4-leaf clover,MIAB,miab,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/4-leaf-clover/; Page data: https://buddy.farm/page-data/i/4-leaf-clover/page-data.json; Cache: 4-leaf-clover__4-leaf-clover.json
Chattering Teeth,chattering teeth,Lollipop,lollipop,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/chattering-teeth/; Page data: https://buddy.farm/page-data/i/chattering-teeth/page-data.json; Cache: chattering-teeth__chattering-teeth.json
Chattering Teeth,chattering teeth,Treat Bag 01,treat bag 01,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/chattering-teeth/; Page data: https://buddy.farm/page-data/i/chattering-teeth/page-data.json; Cache: chattering-teeth__chattering-teeth.json
Chattering Teeth,chattering teeth,Witch Hat,witch hat,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/chattering-teeth/; Page data: https://buddy.farm/page-data/i/chattering-teeth/page-data.json; Cache: chattering-teeth__chattering-teeth.json
Cogwheel,cogwheel,Pocket Watch,pocket watch,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cogwheel/; Page data: https://buddy.farm/page-data/i/cogwheel/page-data.json; Cache: cogwheel__cogwheel.json
Cogwheel,cogwheel,Small Flute,small flute,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cogwheel/; Page data: https://buddy.farm/page-data/i/cogwheel/page-data.json; Cache: cogwheel__cogwheel.json
Cogwheel,cogwheel,Small Screw,small screw,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cogwheel/; Page data: https://buddy.farm/page-data/i/cogwheel/page-data.json; Cache: cogwheel__cogwheel.json
Cogwheel,cogwheel,Wooden Mask,wooden mask,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cogwheel/; Page data: https://buddy.farm/page-data/i/cogwheel/page-data.json; Cache: cogwheel__cogwheel.json
Compass,compass,Magna Core,magna core,1,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/compass/; Page data: https://buddy.farm/page-data/i/compass/page-data.json; Cache: compass__compass.json
Crab Claw,crab claw,Frog,frog,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json
Crab Claw,crab claw,Orange Gecko,orange gecko,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json
Crab Claw,crab claw,Sea Dragon,sea dragon,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json
Cutlass,cutlass,Mug of Beer,mug of beer,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cutlass/; Page data: https://buddy.farm/page-data/i/cutlass/page-data.json; Cache: cutlass__cutlass.json
Cutlass,cutlass,Rubber Duckie,rubber duckie,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cutlass/; Page data: https://buddy.farm/page-data/i/cutlass/page-data.json; Cache: cutlass__cutlass.json
Cutlass,cutlass,Shark Tooth,shark tooth,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/cutlass/; Page data: https://buddy.farm/page-data/i/cutlass/page-data.json; Cache: cutlass__cutlass.json
Dice,dice,Bacon,bacon,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json
Dice,dice,Small Flute,small flute,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json
Dice,dice,Spectacles,spectacles,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json
Dice,dice,Teapot,teapot,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json
Dragonfly,dragonfly,Coal,coal,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dragonfly/; Page data: https://buddy.farm/page-data/i/dragonfly/page-data.json; Cache: dragonfly__dragonfly.json
Dragonfly,dragonfly,Egg 02,egg 02,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dragonfly/; Page data: https://buddy.farm/page-data/i/dragonfly/page-data.json; Cache: dragonfly__dragonfly.json
Dragonfly,dragonfly,Stone,stone,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/dragonfly/; Page data: https://buddy.farm/page-data/i/dragonfly/page-data.json; Cache: dragonfly__dragonfly.json
Essence of Slime,essence of slime,Chum,chum,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/essence-of-slime/; Page data: https://buddy.farm/page-data/i/essence-of-slime/page-data.json; Cache: essence-of-slime__essence-of-slime.json
Essence of Slime,essence of slime,Wooden Bow,wooden bow,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/essence-of-slime/; Page data: https://buddy.farm/page-data/i/essence-of-slime/page-data.json; Cache: essence-of-slime__essence-of-slime.json
Eye Patch,eye patch,Moonstone,moonstone,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/eye-patch/; Page data: https://buddy.farm/page-data/i/eye-patch/page-data.json; Cache: eye-patch__eye-patch.json
Eye Patch,eye patch,Runestone 01,runestone 01,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/eye-patch/; Page data: https://buddy.farm/page-data/i/eye-patch/page-data.json; Cache: eye-patch__eye-patch.json
Eye Patch,eye patch,Runestone 02,runestone 02,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/eye-patch/; Page data: https://buddy.farm/page-data/i/eye-patch/page-data.json; Cache: eye-patch__eye-patch.json
Eye Patch,eye patch,Spectacles,spectacles,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/eye-patch/; Page data: https://buddy.farm/page-data/i/eye-patch/page-data.json; Cache: eye-patch__eye-patch.json
Fire Ant,fire ant,Caterpillar,caterpillar,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json
Fire Ant,fire ant,Giant Centipede,giant centipede,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json
Fire Ant,fire ant,Horned Beetle,horned beetle,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json
Fire Ant,fire ant,Runestone 08,runestone 08,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/fire-ant/; Page data: https://buddy.farm/page-data/i/fire-ant/page-data.json; Cache: fire-ant__fire-ant.json
Fish Biscuit,fish biscuit,Borgen Bag 01,borgen bag 01,1,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/fish-biscuit/; Page data: https://buddy.farm/page-data/i/fish-biscuit/page-data.json; Cache: fish-biscuit__fish-biscuit.json
Freaky Picture,freaky picture,Pirate Flag,pirate flag,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/freaky-picture/; Page data: https://buddy.farm/page-data/i/freaky-picture/page-data.json; Cache: freaky-picture__freaky-picture.json
Freaky Picture,freaky picture,Small Gear,small gear,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/freaky-picture/; Page data: https://buddy.farm/page-data/i/freaky-picture/page-data.json; Cache: freaky-picture__freaky-picture.json
Freaky Picture,freaky picture,Small Spring,small spring,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/freaky-picture/; Page data: https://buddy.farm/page-data/i/freaky-picture/page-data.json; Cache: freaky-picture__freaky-picture.json
Freaky Picture,freaky picture,Teapot,teapot,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/freaky-picture/; Page data: https://buddy.farm/page-data/i/freaky-picture/page-data.json; Cache: freaky-picture__freaky-picture.json
Frog,frog,Crab Claw,crab claw,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/frog/; Page data: https://buddy.farm/page-data/i/frog/page-data.json; Cache: frog__frog.json
Frog,frog,Orange Gecko,orange gecko,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/frog/; Page data: https://buddy.farm/page-data/i/frog/page-data.json; Cache: frog__frog.json
Frog,frog,Sea Dragon,sea dragon,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/frog/; Page data: https://buddy.farm/page-data/i/frog/page-data.json; Cache: frog__frog.json
Giant Centipede,giant centipede,Horned Beetle,horned beetle,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/giant-centipede/; Page data: https://buddy.farm/page-data/i/giant-centipede/page-data.json; Cache: giant-centipede__giant-centipede.json
Giant Centipede,giant centipede,Runestone 07,runestone 07,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/giant-centipede/; Page data: https://buddy.farm/page-data/i/giant-centipede/page-data.json; Cache: giant-centipede__giant-centipede.json
Giant Centipede,giant centipede,Shiny Beetle,shiny beetle,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/giant-centipede/; Page data: https://buddy.farm/page-data/i/giant-centipede/page-data.json; Cache: giant-centipede__giant-centipede.json
Giant Centipede,giant centipede,Snail,snail,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/giant-centipede/; Page data: https://buddy.farm/page-data/i/giant-centipede/page-data.json; Cache: giant-centipede__giant-centipede.json
Gold Carrot,gold carrot,Gold Cucumber,gold cucumber,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-carrot/; Page data: https://buddy.farm/page-data/i/gold-carrot/page-data.json; Cache: gold-carrot__gold-carrot.json
Gold Carrot,gold carrot,Gold Eggplant,gold eggplant,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-carrot/; Page data: https://buddy.farm/page-data/i/gold-carrot/page-data.json; Cache: gold-carrot__gold-carrot.json
Gold Carrot,gold carrot,Gold Peas,gold peas,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-carrot/; Page data: https://buddy.farm/page-data/i/gold-carrot/page-data.json; Cache: gold-carrot__gold-carrot.json
Gold Carrot,gold carrot,Strange Letter,strange letter,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-carrot/; Page data: https://buddy.farm/page-data/i/gold-carrot/page-data.json; Cache: gold-carrot__gold-carrot.json
Gold Catfish,gold catfish,Goldgill,goldgill,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-catfish/; Page data: https://buddy.farm/page-data/i/gold-catfish/page-data.json; Cache: gold-catfish__gold-catfish.json
Gold Catfish,gold catfish,Goldjack,goldjack,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-catfish/; Page data: https://buddy.farm/page-data/i/gold-catfish/page-data.json; Cache: gold-catfish__gold-catfish.json
Gold Catfish,gold catfish,Wooden Bow,wooden bow,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-catfish/; Page data: https://buddy.farm/page-data/i/gold-catfish/page-data.json; Cache: gold-catfish__gold-catfish.json
Gold Coral,gold coral,Goldfin,goldfin,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-coral/; Page data: https://buddy.farm/page-data/i/gold-coral/page-data.json; Cache: gold-coral__gold-coral.json
Gold Coral,gold coral,Sturdy Bow,sturdy bow,0.5,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-coral/; Page data: https://buddy.farm/page-data/i/gold-coral/page-data.json; Cache: gold-coral__gold-coral.json
Gold Cucumber,gold cucumber,Bacon,bacon,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-cucumber/; Page data: https://buddy.farm/page-data/i/gold-cucumber/page-data.json; Cache: gold-cucumber__gold-cucumber.json
Gold Cucumber,gold cucumber,Gold Carrot,gold carrot,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-cucumber/; Page data: https://buddy.farm/page-data/i/gold-cucumber/page-data.json; Cache: gold-cucumber__gold-cucumber.json
Gold Cucumber,gold cucumber,Gold Eggplant,gold eggplant,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-cucumber/; Page data: https://buddy.farm/page-data/i/gold-cucumber/page-data.json; Cache: gold-cucumber__gold-cucumber.json
Gold Drum,gold drum,Gold Catfish,gold catfish,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-drum/; Page data: https://buddy.farm/page-data/i/gold-drum/page-data.json; Cache: gold-drum__gold-drum.json
Gold Drum,gold drum,Gold Trout,gold trout,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-drum/; Page data: https://buddy.farm/page-data/i/gold-drum/page-data.json; Cache: gold-drum__gold-drum.json
Gold Drum,gold drum,Sturdy Bow,sturdy bow,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-drum/; Page data: https://buddy.farm/page-data/i/gold-drum/page-data.json; Cache: gold-drum__gold-drum.json
Gold Eggplant,gold eggplant,Bacon,bacon,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-eggplant/; Page data: https://buddy.farm/page-data/i/gold-eggplant/page-data.json; Cache: gold-eggplant__gold-eggplant.json
Gold Eggplant,gold eggplant,Gold Carrot,gold carrot,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-eggplant/; Page data: https://buddy.farm/page-data/i/gold-eggplant/page-data.json; Cache: gold-eggplant__gold-eggplant.json
Gold Eggplant,gold eggplant,Gold Leaf,gold leaf,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-eggplant/; Page data: https://buddy.farm/page-data/i/gold-eggplant/page-data.json; Cache: gold-eggplant__gold-eggplant.json
Gold Eggplant,gold eggplant,Gold Peas,gold peas,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-eggplant/; Page data: https://buddy.farm/page-data/i/gold-eggplant/page-data.json; Cache: gold-eggplant__gold-eggplant.json
Gold Feather,gold feather,Bacon,bacon,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json
Gold Feather,gold feather,Gold Leaf,gold leaf,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json
Gold Feather,gold feather,Runestone 05,runestone 05,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json
Gold Flier,gold flier,Gold Catfish,gold catfish,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-flier/; Page data: https://buddy.farm/page-data/i/gold-flier/page-data.json; Cache: gold-flier__gold-flier.json
Gold Flier,gold flier,Gold Sea Bass,gold sea bass,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-flier/; Page data: https://buddy.farm/page-data/i/gold-flier/page-data.json; Cache: gold-flier__gold-flier.json
Gold Flier,gold flier,Goldgill,goldgill,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-flier/; Page data: https://buddy.farm/page-data/i/gold-flier/page-data.json; Cache: gold-flier__gold-flier.json
Gold Leaf,gold leaf,Gold Feather,gold feather,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-leaf/; Page data: https://buddy.farm/page-data/i/gold-leaf/page-data.json; Cache: gold-leaf__gold-leaf.json
Gold Leaf,gold leaf,Magicite,magicite,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-leaf/; Page data: https://buddy.farm/page-data/i/gold-leaf/page-data.json; Cache: gold-leaf__gold-leaf.json
Gold Leaf,gold leaf,Runestone 07,runestone 07,0.3333333333333333,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-leaf/; Page data: https://buddy.farm/page-data/i/gold-leaf/page-data.json; Cache: gold-leaf__gold-leaf.json
Gold Peas,gold peas,Gold Cucumber,gold cucumber,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peas/; Page data: https://buddy.farm/page-data/i/gold-peas/page-data.json; Cache: gold-peas__gold-peas.json
Gold Peas,gold peas,Gold Eggplant,gold eggplant,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peas/; Page data: https://buddy.farm/page-data/i/gold-peas/page-data.json; Cache: gold-peas__gold-peas.json
Gold Peas,gold peas,Gold Feather,gold feather,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peas/; Page data: https://buddy.farm/page-data/i/gold-peas/page-data.json; Cache: gold-peas__gold-peas.json
Gold Peas,gold peas,Gold Peppers,gold peppers,0.25,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peas/; Page data: https://buddy.farm/page-data/i/gold-peas/page-data.json; Cache: gold-peas__gold-peas.json
Gold Peppers,gold peppers,Gold Carrot,gold carrot,0.2,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json
Gold Peppers,gold peppers,Gold Cucumber,gold cucumber,0.2,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json
Gold Peppers,gold peppers,Gold Eggplant,gold eggplant,0.2,1,cached_buddy_page_data,Promoted from complete cached Buddy page-data fan-out for BL-251.; Reward quantity defaults to 1 because Buddy page-data exposes chance but not quantity.; Source: https://buddy.farm/i/gold-peppers/; Page data: https://buddy.farm/page-data/i/gold-peppers/page-data.json; Cache: gold-peppers__gold-peppers.json
